1754006400000000,3698.39000000,3699.28000000,3658.18000000,3690.52000000,26627.69950000,1754008199999999,98009070.45748800,149495,10554.57100000,38864995.55195400,0
1754008200000000,3690.51000000,3692.25000000,3616.66000000,3682.10000000,38056.15150000,1754009999999999,139061669.31708100,226860,16033.55960000,58619841.67134500,0
1754010000000000,3682.10000000,3695.86000000,3652.97000000,3683.74000000,25102.90600000,1754011799999999,92195246.51115000,187359,11508.60040000,42276452.82425800,0
1754011800000000,3683.74000000,3697.38000000,3672.80000000,3689.42000000,14638.21870000,1754013599999999,53954899.55724000,104956,6499.83850000,23960639.36949100,0
1754013600000000,3689.41000000,3719.63000000,3680.43000000,3708.45000000,17857.61290000,1754015399999999,66163716.38547900,97295,8891.46560000,32942231.51027400,0
1754015400000000,3708.45000000,3723.97000000,3703.69000000,3716.40000000,12093.48330000,1754017199999999,44936920.55335700,65594,5471.02300000,20328118.07656300,0
1754017200000000,3716.39000000,3724.02000000,3704.99000000,3720.37000000,8104.55100000,1754018999999999,30094339.13527500,46469,3991.07010000,14822408.61709900,0
1754019000000000,3720.38000000,3721.87000000,3700.81000000,3704.98000000,6664.33720000,1754020799999999,24727054.81740600,33066,2989.94250000,11092916.34744900,0
1754020800000000,3704.98000000,3704.98000000,3677.48000000,3688.49000000,12510.31100000,1754022599999999,46137454.48584900,76559,5157.41680000,19019442.13460500,0
1754022600000000,3688.48000000,3695.31000000,3680.00000000,3682.07000000,7415.65140000,1754024399999999,27340313.42903900,54489,3420.53490000,12610712.28846700,0
1754024400000000,3682.08000000,3693.31000000,3671.64000000,3678.91000000,8523.99670000,1754026199999999,31398724.35704200,59315,3664.96540000,13499295.64703200,0
1754026200000000,3678.92000000,3690.74000000,3664.80000000,3675.10000000,8737.68530000,1754027999999999,32126463.39648000,69575,4137.22220000,15211720.28150900,0
1754028000000000,3675.09000000,3682.48000000,3654.62000000,3657.52000000,10146.76600000,1754029799999999,37212598.66989300,76610,4304.72730000,15792591.78639800,0
1754029800000000,3657.53000000,3667.67000000,3641.17000000,3662.69000000,14559.21710000,1754031599999999,53226358.06498400,85840,6894.81360000,25210201.15927100,0
