ts,open,high,low,close,volume
1728676800000,2459.59,2460.4,2452.43,2460.06,3255.287
1728678600000,2460.06,2462.31,2455.65,2457.14,2450.5989
1728680400000,2457.14,2461.3,2453.9,2457.8,3238.3204
1728682200000,2457.8,2459.73,2450.02,2450.02,2884.9573
1728684000000,2450.02,2452.58,2438.0,2440.38,6198.6528
1728685800000,2440.37,2444.06,2437.57,2439.38,3607.5516
1728687600000,2439.38,2444.99,2438.28,2440.24,2412.0831
1728689400000,2440.24,2441.16,2434.22,2439.5,2166.7367
1728691200000,2439.49,2445.01,2436.2,2444.17,4566.9349
1728693000000,2444.18,2448.35,2442.15,2444.31,2874.3224
1728694800000,2444.3,2451.37,2442.52,2445.41,4473.6219
1728696600000,2445.41,2448.53,2442.0,2444.31,5495.6391
1728698400000,2444.3,2444.79,2439.56,2440.95,2594.1697
1728700200000,2440.95,2441.0,2435.49,2436.67,2314.6996
1728702000000,2436.66,2441.02,2434.35,2436.53,2140.9955
1728703800000,2436.53,2440.15,2436.52,2439.04,1121.0028
1728705600000,2439.05,2448.01,2439.05,2445.42,2350.2153
1728707400000,2445.42,2451.77,2445.17,2445.95,3343.7236
1728709200000,2445.94,2447.69,2442.46,2444.18,2591.0572
1728711000000,2444.17,2448.21,2443.19,2447.41,2313.1876
1728712800000,2447.41,2448.98,2445.42,2446.6,1983.9993
1728714600000,2446.6,2448.65,2445.76,2446.5,1449.0233
1728716400000,2446.5,2446.5,2442.72,2445.0,1510.059
1728718200000,2445.0,2447.22,2443.23,2446.69,3566.2016
1728720000000,2446.68,2447.0,2442.61,2446.69,1812.1643
1728721800000,2446.7,2446.7,2444.6,2445.8,1357.2802
1728723600000,2445.8,2447.03,2443.45,2445.59,1457.5348
1728725400000,2445.58,2446.7,2443.52,2445.39,1654.9705
1728727200000,2445.38,2453.76,2443.6,2453.34,3093.3071
1728729000000,2453.35,2457.5,2451.76,2455.5,5024.0889
1728730800000,2455.5,2467.51,2453.66,2463.31,5138.9162
1728732600000,2463.32,2464.32,2450.97,2452.5,2820.9768
1728734400000,2452.5,2456.5,2448.8,2454.78,3315.0703
1728736200000,2454.77,2459.74,2452.01,2458.01,1993.1673
1728738000000,2458.01,2462.31,2455.9,2457.97,2547.88
1728739800000,2457.97,2462.0,2456.47,2461.72,1931.1609
1728741600000,2461.72,2464.5,2458.0,2461.38,2558.8072
1728743400000,2461.38,2479.33,2459.76,2471.43,9383.4777
1728745200000,2471.43,2484.0,2467.55,2476.95,6535.8732
1728747000000,2476.95,2483.25,2466.0,2473.11,9894.4353
1728748800000,2473.1,2486.75,2473.1,2476.99,6450.5811
1728750600000,2476.99,2478.19,2469.5,2469.73,2832.5495
1728752400000,2469.73,2481.12,2468.51,2481.07,2728.2192
1728754200000,2481.07,2481.07,2474.33,2475.9,1859.6782
1728756000000,2475.9,2482.0,2468.4,2472.24,2816.0092
1728757800000,2472.24,2473.92,2467.65,2469.72,1651.6917
1728759600000,2469.72,2474.12,2466.66,2471.76,1602.5607
1728761400000,2471.76,2472.95,2468.73,2472.6,1927.6517
1728763200000,2472.6,2473.3,2469.46,2470.65,1334.5359
1728765000000,2470.66,2472.57,2469.1,2470.5,865.8803
1728766800000,2470.51,2478.92,2470.35,2478.25,1177.7219
1728768600000,2478.25,2480.53,2474.04,2479.87,1814.9749
1728770400000,2479.87,2484.55,2475.9,2483.45,2247.5785
1728772200000,2483.46,2490.51,2480.14,2487.32,2072.2448
1728774000000,2487.31,2488.46,2478.56,2479.51,1570.9816
1728775800000,2479.5,2480.39,2476.4,2476.4,1476.6835
1728777600000,2476.4,2483.11,2475.1,2482.91,3038.7889
1728779400000,2482.91,2484.92,2476.72,2476.83,1874.525
1728781200000,2476.83,2476.83,2462.35,2466.54,4845.3673
1728783000000,2466.54,2472.38,2463.74,2467.39,2050.6929
1728784800000,2467.39,2470.0,2464.8,2467.31,1922.3869
1728786600000,2467.31,2470.36,2467.02,2469.67,2186.8489
1728788400000,2469.67,2470.21,2452.55,2461.11,4202.9548
1728790200000,2461.12,2461.12,2456.2,2457.86,2102.8676
1728792000000,2457.86,2463.26,2457.32,2462.74,1433.8517
1728793800000,2462.74,2464.2,2461.0,2463.53,1326.2937
1728795600000,2463.53,2468.94,2462.59,2467.9,1533.6324
1728797400000,2467.9,2467.9,2463.48,2463.59,1495.1001
1728799200000,2463.6,2469.84,2463.42,2464.26,1705.1482
1728801000000,2464.26,2467.5,2463.95,2464.97,1845.0463
1728802800000,2464.97,2467.01,2460.13,2463.19,1193.8948
1728804600000,2463.19,2465.4,2459.87,2465.0,1296.3424
1728806400000,2465.0,2471.74,2464.72,2468.67,2499.1174
1728808200000,2468.67,2469.34,2461.0,2463.13,1534.9844
1728810000000,2463.13,2465.95,2462.52,2465.95,1234.7475
1728811800000,2465.94,2468.27,2462.99,2467.6,1188.151
1728813600000,2467.59,2469.99,2465.6,2469.98,1374.5878
1728815400000,2469.98,2470.98,2462.49,2462.8,1425.8435
1728817200000,2462.8,2466.39,2460.47,2463.15,1831.0944
1728819000000,2463.15,2465.5,2457.52,2458.27,2197.6929
1728820800000,2458.27,2466.5,2458.06,2466.5,1580.4695
1728822600000,2466.49,2467.49,2462.8,2465.32,1880.87
1728824400000,2465.32,2470.49,2464.33,2467.78,1572.6839
1728826200000,2467.77,2468.1,2462.69,2464.46,1870.8172
1728828000000,2464.45,2464.45,2457.41,2460.8,3033.7624
1728829800000,2460.8,2461.25,2444.8,2447.06,5790.5267
1728831600000,2447.05,2452.2,2437.5,2437.51,6058.7894
1728833400000,2437.51,2445.0,2436.4,2440.51,3515.7771
1728835200000,2440.51,2450.6,2437.92,2448.21,4077.8185
1728837000000,2448.21,2459.41,2448.2,2455.24,3909.1635
1728838800000,2455.24,2462.31,2454.11,2456.3,3794.2779
1728840600000,2456.31,2456.31,2440.7,2446.3,4126.2709
1728842400000,2446.3,2449.6,2440.0,2449.6,2145.0636
1728844200000,2449.59,2453.9,2443.74,2444.5,2148.5123
1728846000000,2444.5,2452.68,2444.5,2452.67,1459.5944
1728847800000,2452.67,2458.8,2452.23,2458.09,2602.7208
1728849600000,2458.09,2458.8,2452.87,2455.33,2158.0211
1728851400000,2455.34,2460.79,2454.57,2460.71,2115.5257
1728853200000,2460.72,2465.8,2457.6,2464.66,2342.4983
1728855000000,2464.65,2469.59,2462.32,2465.01,3092.0155
1728856800000,2465.0,2484.6,2464.7,2468.43,6724.0884
1728858600000,2468.43,2471.19,2463.6,2467.11,1906.8337
1728860400000,2467.11,2467.34,2460.67,2462.9,2351.6337
1728862200000,2462.91,2470.0,2462.91,2468.91,2425.1226
1728864000000,2468.92,2469.8,2452.57,2456.88,3016.03
1728865800000,2456.88,2459.7,2449.6,2452.77,2711.8441
1728867600000,2452.76,2462.66,2452.27,2462.05,2849.9505
1728869400000,2462.05,2464.04,2450.02,2452.62,2308.1751
1728871200000,2452.62,2452.62,2443.39,2447.39,3265.5875
1728873000000,2447.39,2452.84,2446.7,2452.3,1769.3164
1728874800000,2452.29,2483.95,2451.25,2483.46,7014.2459
1728876600000,2483.45,2526.6,2477.2,2521.11,42405.1045
1728878400000,2521.11,2539.29,2521.11,2532.0,20139.1999
1728880200000,2532.0,2548.43,2531.62,2542.15,13530.8209
1728882000000,2542.16,2544.36,2525.21,2528.69,9625.6451
1728883800000,2528.69,2532.0,2511.34,2531.44,11729.8159
1728885600000,2531.45,2538.09,2524.6,2535.0,4697.7775
1728887400000,2535.01,2539.0,2528.11,2528.37,7252.5618
1728889200000,2528.38,2528.38,2517.02,2517.36,4799.1183
1728891000000,2517.36,2540.52,2516.05,2535.78,18902.9429
1728892800000,2535.78,2543.72,2523.3,2530.81,9723.036
1728894600000,2530.82,2532.28,2521.97,2524.58,5786.2995
1728896400000,2524.58,2528.77,2519.65,2525.6,3466.0064
1728898200000,2525.59,2538.7,2524.99,2533.87,5484.6387
1728900000000,2533.87,2545.65,2531.0,2539.39,7278.5257
1728901800000,2539.39,2543.5,2536.17,2540.87,3982.7061
1728903600000,2540.86,2546.86,2537.5,2542.53,4198.2679
1728905400000,2542.53,2547.49,2535.46,2537.9,4765.0796
1728907200000,2537.91,2555.21,2534.47,2544.53,11021.7904
1728909000000,2544.53,2564.97,2544.16,2555.2,12801.7424
1728910800000,2555.2,2563.0,2550.87,2553.55,11070.0387
1728912600000,2553.55,2575.28,2546.66,2568.99,17184.8679
1728914400000,2569.0,2614.66,2567.99,2612.46,30098.6502
1728916200000,2612.46,2638.05,2603.6,2622.59,32293.2715
1728918000000,2622.59,2642.88,2617.4,2636.4,19417.8962
1728919800000,2636.4,2640.87,2631.6,2635.47,15500.3323
1728921600000,2635.47,2640.4,2615.12,2621.16,14299.759
1728923400000,2621.17,2627.3,2617.15,2620.3,6744.4728
1728925200000,2620.29,2624.15,2617.0,2620.99,5590.0083
1728927000000,2620.99,2634.63,2620.46,2627.03,6211.3784
1728928800000,2627.03,2633.8,2623.16,2629.81,5059.5962
1728930600000,2629.8,2635.68,2628.35,2629.58,2450.9045
1728932400000,2629.57,2634.1,2619.39,2622.14,7587.2727
1728934200000,2622.13,2624.82,2619.0,2620.51,3732.2116
1728936000000,2620.5,2626.29,2617.71,2625.83,3025.9246
1728937800000,2625.84,2629.32,2621.45,2621.69,2501.4183
1728939600000,2621.69,2624.47,2616.11,2616.56,1961.2235
1728941400000,2616.56,2621.6,2616.1,2616.98,1926.1103
1728943200000,2616.98,2634.63,2616.55,2631.01,5504.5146
1728945000000,2631.01,2651.8,2627.8,2649.8,9638.9973
1728946800000,2649.79,2654.0,2632.0,2635.07,6456.9107
1728948600000,2635.08,2635.63,2626.33,2629.79,3118.1733
1728950400000,2629.79,2637.38,2623.82,2636.99,4561.7985
1728952200000,2636.98,2636.98,2617.93,2622.75,4547.4036
1728954000000,2622.76,2629.25,2621.0,2628.22,3230.2236
1728955800000,2628.22,2634.11,2621.99,2629.76,3205.6616
1728957600000,2629.76,2634.1,2625.0,2630.59,3773.8759
1728959400000,2630.58,2634.44,2626.66,2627.4,3994.2375
1728961200000,2627.4,2627.5,2618.0,2622.14,3532.8144
1728963000000,2622.15,2622.36,2608.52,2612.32,5853.9208
1728964800000,2612.33,2616.35,2605.61,2614.68,5015.9146
1728966600000,2614.69,2618.71,2612.7,2614.67,3020.972
1728968400000,2614.68,2615.63,2600.0,2602.13,4662.1517
1728970200000,2602.14,2602.14,2590.29,2594.99,8794.5244
1728972000000,2595.0,2606.19,2592.73,2605.35,4591.2988
1728973800000,2605.36,2610.65,2603.06,2608.7,3465.8008
1728975600000,2608.7,2623.7,2608.7,2616.88,4566.1593
1728977400000,2616.88,2621.89,2614.91,2615.66,5620.3294
1728979200000,2615.67,2620.59,2615.1,2618.5,3492.4388
1728981000000,2618.5,2622.5,2614.99,2617.36,4521.068
1728982800000,2617.37,2618.95,2607.26,2613.21,6275.7194
1728984600000,2613.21,2617.65,2609.59,2609.94,3848.9708
1728986400000,2609.94,2620.64,2605.57,2619.18,4923.7842
1728988200000,2619.18,2619.35,2612.64,2613.17,3232.9813
1728990000000,2613.17,2614.2,2591.36,2600.0,8417.1211
1728991800000,2600.0,2607.5,2580.01,2586.2,11326.4909
1728993600000,2586.2,2596.73,2582.18,2594.59,8285.5701
1728995400000,2594.6,2610.0,2594.24,2602.51,6467.7662
1728997200000,2602.5,2611.32,2598.61,2601.99,5902.7778
1728999000000,2602.0,2676.31,2597.01,2671.18,33383.9726
1729000800000,2671.19,2688.6,2618.2,2619.07,40017.498
1729002600000,2619.06,2624.99,2562.35,2568.01,51074.4886
1729004400000,2568.02,2575.39,2537.36,2571.25,32656.6487
1729006200000,2571.26,2589.18,2569.63,2573.45,13523.2986
1729008000000,2573.42,2598.6,2571.36,2595.38,11109.7567
1729009800000,2595.38,2619.33,2589.8,2592.85,14111.9762
1729011600000,2592.84,2600.4,2576.0,2581.64,9472.4323
1729013400000,2581.64,2594.95,2578.0,2582.04,5076.6678
1729015200000,2582.03,2605.62,2580.49,2596.47,6407.8242
1729017000000,2596.47,2599.13,2589.69,2592.97,6565.0754
1729018800000,2592.98,2598.28,2580.7,2581.9,12532.2969
1729020600000,2581.94,2593.81,2580.12,2592.11,4884.4619
1729022400000,2592.11,2595.5,2571.23,2573.0,6635.3325
1729024200000,2573.0,2580.75,2563.6,2572.0,7200.5032
1729026000000,2572.0,2588.7,2568.42,2584.1,4818.8986
1729027800000,2584.09,2590.0,2577.12,2588.29,2515.1907
1729029600000,2588.28,2598.4,2585.02,2598.12,5004.2091
1729031400000,2598.12,2603.46,2593.51,2594.5,3291.8966
1729033200000,2594.5,2598.0,2591.54,2595.99,2228.8163
1729035000000,2596.0,2609.08,2594.15,2607.41,4642.6459
1729036800000,2607.41,2608.46,2597.56,2598.64,3464.4971
1729038600000,2598.64,2606.03,2596.0,2596.39,3829.7285
1729040400000,2596.39,2624.82,2588.67,2623.41,8861.7725
1729042200000,2623.41,2623.84,2610.89,2619.5,7074.2892
1729044000000,2619.49,2630.6,2617.72,2622.39,5752.7533
1729045800000,2622.38,2629.49,2620.1,2622.08,4205.3564
1729047600000,2622.08,2623.0,2614.2,2621.02,4774.0937
1729049400000,2621.02,2622.2,2614.6,2617.23,3596.6587
1729051200000,2617.22,2621.47,2610.6,2612.45,4068.0614
1729053000000,2612.45,2616.5,2603.25,2614.5,4083.7455
1729054800000,2614.51,2616.78,2611.41,2616.78,7553.1411
1729056600000,2616.78,2624.44,2613.95,2619.01,5910.6641
1729058400000,2619.01,2621.9,2604.2,2606.49,4955.1846
1729060200000,2606.49,2613.86,2604.21,2611.21,4651.1006
1729062000000,2611.2,2611.21,2598.77,2603.41,8869.9527
1729063800000,2603.4,2608.22,2601.2,2607.13,4862.9087
1729065600000,2607.12,2614.4,2605.01,2613.66,3688.8018
1729067400000,2613.67,2617.15,2609.02,2609.06,4489.5985
1729069200000,2609.06,2616.57,2608.0,2616.56,2770.7491
1729071000000,2616.57,2622.74,2615.38,2620.32,6050.437
1729072800000,2620.33,2630.2,2616.89,2621.24,8448.8307
1729074600000,2621.24,2623.5,2612.81,2615.87,6508.3228
1729076400000,2615.87,2634.5,2608.99,2630.24,8805.7515
1729078200000,2630.25,2642.69,2620.61,2630.4,16642.7502
1729080000000,2630.41,2647.79,2623.8,2642.88,10987.2274
1729081800000,2642.87,2642.88,2627.57,2628.06,4927.5797
1729083600000,2628.05,2636.03,2626.1,2628.99,3349.0396
1729085400000,2628.99,2630.4,2599.83,2606.36,17980.0319
1729087200000,2606.37,2645.59,2604.17,2621.61,12266.8192
1729089000000,2621.6,2625.4,2595.0,2607.59,10794.9836
1729090800000,2607.59,2618.68,2598.2,2615.13,5310.0239
1729092600000,2615.13,2617.99,2602.18,2607.67,3527.0357
1729094400000,2607.68,2615.38,2599.5,2603.79,4509.8089
1729096200000,2603.8,2619.89,2591.58,2618.71,8014.3939
1729098000000,2618.71,2625.01,2610.84,2619.59,4099.9633
1729099800000,2619.59,2626.83,2619.59,2621.0,2741.7256
1729101600000,2621.0,2626.0,2618.08,2625.47,2248.7551
1729103400000,2625.47,2628.0,2615.64,2617.38,3270.098
1729105200000,2617.39,2619.5,2612.23,2617.41,2166.4547
1729107000000,2617.41,2618.48,2611.12,2614.93,2197.984
1729108800000,2614.93,2623.5,2614.25,2622.32,1965.1149
1729110600000,2622.32,2628.83,2617.94,2618.11,3037.8234
1729112400000,2618.11,2621.75,2612.71,2614.53,1807.2163
1729114200000,2614.56,2615.77,2608.94,2613.79,2333.4744
1729116000000,2613.79,2622.76,2613.25,2620.67,3455.1624
1729117800000,2620.67,2625.36,2620.0,2621.91,1832.643
1729119600000,2621.91,2622.74,2610.66,2612.58,1542.2832
1729121400000,2612.58,2615.05,2609.49,2611.1,2037.6324
1729123200000,2611.1,2621.73,2611.1,2621.5,2682.5146
1729125000000,2621.49,2625.0,2616.18,2617.22,3442.8062
1729126800000,2617.22,2624.0,2616.61,2618.29,2340.7879
1729128600000,2618.29,2642.66,2610.03,2642.56,11051.115
1729130400000,2642.56,2643.39,2625.79,2628.02,5703.3639
1729132200000,2628.01,2629.25,2617.3,2624.5,4762.2111
1729134000000,2624.51,2640.0,2623.0,2637.2,4905.2241
1729135800000,2637.2,2645.6,2631.76,2640.8,7208.8499
1729137600000,2640.8,2648.37,2633.49,2634.38,4708.3946
1729139400000,2634.39,2634.99,2625.99,2627.86,4825.7147
1729141200000,2627.86,2635.6,2627.67,2631.05,2948.9357
1729143000000,2631.04,2638.64,2625.19,2626.67,3679.4254
1729144800000,2626.67,2634.59,2618.99,2632.91,3991.3175
1729146600000,2632.92,2636.37,2623.79,2625.12,4017.6381
1729148400000,2625.13,2630.0,2620.81,2624.6,5621.5617
1729150200000,2624.61,2628.5,2621.56,2628.5,4040.5224
1729152000000,2628.5,2630.71,2615.3,2619.82,4885.8417
1729153800000,2619.82,2627.25,2618.7,2626.8,4612.9639
1729155600000,2626.81,2627.81,2619.35,2622.35,4298.5616
1729157400000,2622.35,2622.35,2616.0,2616.85,4503.6565
1729159200000,2616.86,2619.88,2611.1,2611.99,3696.1302
1729161000000,2611.99,2615.5,2599.32,2614.31,7706.7969
1729162800000,2614.31,2617.87,2601.1,2603.39,3966.0199
1729164600000,2603.39,2605.79,2596.49,2598.01,4291.3935
1729166400000,2598.01,2610.8,2595.45,2605.7,2889.5011
1729168200000,2605.7,2614.79,2604.61,2614.53,3018.0023
1729170000000,2614.53,2616.89,2607.49,2610.01,3379.4431
1729171800000,2610.0,2617.2,2593.0,2600.27,7880.6318
1729173600000,2600.28,2604.62,2583.5,2597.76,12463.4678
1729175400000,2597.76,2609.5,2592.02,2607.71,5529.7539
1729177200000,2607.71,2612.0,2600.37,2611.75,5149.0345
1729179000000,2611.78,2632.73,2608.31,2630.82,13060.3348
1729180800000,2630.81,2631.43,2614.0,2618.5,5747.7714
1729182600000,2618.5,2618.5,2606.41,2612.67,4117.8297
1729184400000,2612.67,2618.9,2601.15,2605.39,4173.2562
1729186200000,2605.4,2615.0,2602.72,2605.99,2677.137
1729188000000,2606.0,2606.79,2575.4,2588.2,11215.8183
1729189800000,2588.21,2595.0,2580.99,2587.12,3661.3567
1729191600000,2587.13,2595.27,2583.1,2591.8,2661.448
1729193400000,2591.79,2598.71,2591.0,2595.59,1772.4334
1729195200000,2595.6,2607.2,2594.8,2606.61,2406.3458
1729197000000,2606.61,2607.99,2597.57,2597.99,2537.3545
1729198800000,2597.99,2606.14,2597.67,2604.12,1370.3033
1729200600000,2604.13,2605.42,2598.96,2603.82,1004.3513
1729202400000,2603.82,2610.65,2603.82,2609.25,3094.8412
1729204200000,2609.26,2614.91,2608.38,2612.68,1896.9961
1729206000000,2612.68,2612.98,2603.6,2605.12,3931.4041
1729207800000,2605.12,2605.9,2601.64,2605.8,2093.9801
1729209600000,2605.79,2608.32,2600.39,2603.85,2486.465
1729211400000,2603.85,2603.85,2596.49,2597.25,3743.9179
1729213200000,2597.25,2620.5,2596.8,2619.73,4016.2565
1729215000000,2619.73,2651.66,2615.39,2643.87,18009.2974
1729216800000,2643.88,2646.0,2628.8,2631.68,11022.7541
1729218600000,2631.67,2637.4,2628.42,2633.8,5051.8912
1729220400000,2633.79,2634.36,2617.61,2621.1,6912.1922
1729222200000,2621.09,2622.95,2608.76,2609.99,4007.2114
1729224000000,2609.98,2619.37,2608.79,2618.76,4968.4114
1729225800000,2618.77,2622.2,2614.11,2615.69,3201.7881
1729227600000,2615.69,2620.5,2612.62,2618.01,2904.1835
1729229400000,2618.01,2628.28,2618.0,2627.49,2895.2978
1729231200000,2627.5,2638.73,2625.26,2629.43,5572.6169
1729233000000,2629.42,2633.5,2625.65,2627.29,3757.4789
1729234800000,2627.29,2634.4,2625.11,2634.32,4634.1317
1729236600000,2634.32,2645.83,2631.0,2644.5,11849.0713
1729238400000,2644.51,2650.0,2635.2,2639.81,9263.3893
1729240200000,2639.82,2644.73,2637.0,2638.29,2868.3061
1729242000000,2638.3,2639.5,2627.81,2628.69,4389.0202
1729243800000,2628.69,2629.79,2621.2,2624.75,4730.5575
1729245600000,2624.74,2631.21,2624.0,2630.0,4141.8749
1729247400000,2630.01,2630.8,2625.67,2627.55,2873.6595
1729249200000,2627.54,2632.5,2625.56,2625.91,2660.1778
1729251000000,2625.91,2627.5,2621.0,2621.98,3099.8972
1729252800000,2621.98,2624.75,2617.22,2619.58,2845.9636
1729254600000,2619.58,2621.2,2613.12,2616.61,4656.419
1729256400000,2616.6,2622.4,2612.2,2619.35,7541.5571
1729258200000,2619.35,2629.6,2613.05,2627.76,7039.8327
1729260000000,2627.76,2638.94,2617.5,2629.94,13305.6904
1729261800000,2629.93,2646.44,2628.22,2641.79,14240.6299
1729263600000,2641.79,2651.93,2637.46,2651.93,8451.7815
1729265400000,2651.92,2663.4,2646.1,2653.15,15212.6749
1729267200000,2653.15,2654.56,2629.5,2642.21,13912.8628
1729269000000,2642.21,2656.4,2638.73,2651.49,5997.5755
1729270800000,2651.49,2656.0,2643.61,2644.54,6159.5179
1729272600000,2644.54,2652.9,2639.53,2647.0,5704.2382
1729274400000,2647.0,2662.9,2641.31,2660.6,6623.64
1729276200000,2660.6,2675.58,2658.01,2663.5,13642.0832
1729278000000,2663.5,2668.0,2655.6,2657.98,9168.6522
1729279800000,2657.98,2659.43,2648.79,2651.31,4125.7216
1729281600000,2651.38,2652.03,2643.13,2644.79,4925.7041
1729283400000,2644.78,2647.35,2641.6,2643.52,2629.7616
1729285200000,2643.52,2645.79,2640.01,2645.39,2389.4455
1729287000000,2645.39,2648.12,2636.86,2642.5,2284.9383
1729288800000,2642.49,2642.77,2635.7,2639.22,3660.0855
1729290600000,2639.22,2641.4,2633.59,2636.46,3118.5624
1729292400000,2636.46,2643.6,2636.13,2641.52,3205.5076
1729294200000,2641.52,2644.78,2639.61,2642.17,2541.422
1729296000000,2642.17,2643.4,2638.45,2640.89,2924.4046
1729297800000,2640.9,2641.3,2636.0,2639.7,2110.9993
1729299600000,2639.7,2646.0,2637.42,2640.0,2853.9471
1729301400000,2640.0,2643.05,2635.31,2635.89,2910.7306
1729303200000,2635.9,2641.15,2635.22,2640.6,2550.7728
1729305000000,2640.61,2648.4,2638.77,2647.11,2431.5214
1729306800000,2647.11,2663.49,2646.61,2655.62,5986.0982
1729308600000,2655.62,2655.62,2645.74,2646.41,2582.648
1729310400000,2646.41,2650.97,2642.45,2643.49,2484.1364
1729312200000,2643.49,2645.86,2640.55,2640.74,2087.8265
1729314000000,2640.73,2647.53,2640.73,2645.95,1713.5303
1729315800000,2645.95,2647.97,2645.06,2647.21,1354.5404
1729317600000,2647.2,2647.36,2642.41,2643.73,2696.6826
1729319400000,2643.73,2647.52,2643.63,2644.26,1909.1237
1729321200000,2644.25,2645.0,2638.0,2642.7,2937.9248
1729323000000,2642.7,2642.71,2638.83,2641.05,1694.1536
1729324800000,2641.05,2646.11,2641.05,2646.1,2203.6542
1729326600000,2646.11,2647.55,2643.94,2645.69,2254.9698
1729328400000,2645.69,2648.6,2645.61,2646.99,1398.6774
1729330200000,2646.98,2647.45,2643.89,2646.03,1556.6651
1729332000000,2646.02,2646.52,2640.8,2640.85,2238.0091
1729333800000,2640.86,2644.4,2639.52,2639.6,1859.3131
1729335600000,2639.6,2644.18,2638.62,2641.5,2332.9726
1729337400000,2641.51,2641.51,2631.02,2631.48,3703.2597
1729339200000,2631.48,2639.8,2631.04,2637.97,2683.3862
1729341000000,2637.96,2641.6,2637.72,2640.23,1749.9006
1729342800000,2640.23,2640.57,2636.0,2638.19,1969.4137
1729344600000,2638.19,2638.38,2635.2,2635.98,1673.3706
1729346400000,2635.98,2644.8,2635.98,2644.39,1867.624
1729348200000,2644.39,2651.44,2643.01,2650.09,3649.9425
1729350000000,2650.08,2654.41,2643.42,2646.22,4237.4631
1729351800000,2646.2,2646.79,2641.21,2645.7,1869.9126
1729353600000,2645.69,2645.92,2639.4,2641.43,3033.3293
1729355400000,2641.43,2645.14,2637.0,2637.41,1695.4259
1729357200000,2637.4,2643.6,2637.05,2643.31,1626.382
1729359000000,2643.32,2644.18,2640.1,2641.29,2081.4055
1729360800000,2641.28,2644.94,2638.5,2644.14,1414.65
1729362600000,2644.15,2644.15,2640.79,2642.13,1876.5296
1729364400000,2642.13,2646.52,2638.73,2645.5,1395.5967
1729366200000,2645.49,2646.38,2640.05,2641.34,896.9839
1729368000000,2641.34,2649.07,2640.89,2647.55,1248.8496
1729369800000,2647.55,2647.97,2644.99,2645.0,854.8604
1729371600000,2645.0,2649.8,2644.49,2649.79,1201.7572
1729373400000,2649.8,2649.8,2643.3,2643.31,1365.2926
1729375200000,2643.31,2647.89,2641.2,2644.62,1944.7557
1729377000000,2644.62,2653.56,2643.8,2650.8,1868.779
1729378800000,2650.81,2655.5,2648.48,2652.63,1892.0699
1729380600000,2652.62,2654.98,2647.33,2648.2,2539.5227
1729382400000,2648.2,2653.56,2646.13,2647.03,2666.5041
1729384200000,2647.04,2647.47,2641.9,2642.49,2093.8933
1729386000000,2642.49,2643.49,2638.22,2643.48,2415.544
1729387800000,2643.48,2643.6,2639.69,2640.33,1317.8764
1729389600000,2640.34,2645.81,2640.33,2641.0,2370.6981
1729391400000,2641.0,2643.07,2636.53,2639.19,1592.7433
1729393200000,2639.19,2640.31,2635.54,2636.99,1880.9942
1729395000000,2636.99,2641.95,2636.84,2640.25,2521.8173
1729396800000,2640.26,2646.08,2638.49,2645.5,1695.7395
1729398600000,2645.5,2646.78,2639.99,2641.79,1529.6517
1729400400000,2641.79,2646.32,2641.79,2641.91,1989.3868
1729402200000,2641.9,2642.8,2639.8,2640.29,1533.044
1729404000000,2640.3,2645.79,2638.45,2644.2,2431.4254
1729405800000,2644.2,2652.03,2641.98,2650.79,2732.7368
1729407600000,2650.78,2650.8,2646.69,2647.23,2723.414
1729409400000,2647.23,2649.12,2645.0,2646.1,1729.8256
1729411200000,2646.1,2651.49,2646.1,2650.63,2550.5327
1729413000000,2650.63,2650.8,2643.13,2646.42,1686.8352
1729414800000,2646.43,2647.4,2643.56,2646.87,1253.2041
1729416600000,2646.88,2649.96,2646.02,2648.63,1538.2974
1729418400000,2648.63,2651.02,2648.57,2649.66,1679.4399
1729420200000,2649.66,2650.4,2645.99,2646.06,1069.1105
1729422000000,2646.07,2649.59,2646.07,2649.19,1636.0499
1729423800000,2649.2,2650.77,2648.18,2649.49,1282.7277
1729425600000,2649.5,2655.28,2649.5,2652.01,3026.9101
1729427400000,2652.0,2653.77,2644.0,2644.65,4033.6358
1729429200000,2644.65,2648.99,2642.0,2647.27,3811.7266
1729431000000,2647.27,2662.0,2647.26,2660.99,6205.3012
1729432800000,2661.0,2705.93,2660.99,2704.0,38379.4963
1729434600000,2703.99,2721.0,2702.75,2711.01,24872.8572
1729436400000,2711.0,2714.0,2685.26,2689.98,13110.3069
1729438200000,2689.99,2708.01,2688.59,2706.58,7144.7135
1729440000000,2706.58,2709.77,2696.22,2700.49,6069.2945
1729441800000,2700.49,2702.5,2692.0,2692.37,5433.6494
1729443600000,2692.38,2695.84,2690.01,2693.69,4169.1986
1729445400000,2693.7,2698.24,2686.25,2694.83,5142.0903
1729447200000,2694.84,2704.79,2694.84,2703.01,3937.9803
1729449000000,2703.02,2706.31,2698.21,2702.13,2270.2024
1729450800000,2702.14,2702.87,2694.0,2695.49,2972.4407
1729452600000,2695.49,2701.88,2692.48,2699.86,1719.8988
1729454400000,2699.87,2708.19,2697.03,2708.0,1930.9364
1729456200000,2708.01,2717.98,2705.7,2711.53,5048.0378
1729458000000,2711.54,2718.66,2707.33,2709.39,6046.8937
1729459800000,2709.39,2719.13,2704.88,2715.46,13199.2423
1729461600000,2715.46,2747.29,2714.5,2743.98,23177.6603
1729463400000,2743.99,2759.0,2736.16,2747.42,17043.3778
