hour,P_filled,hazard
0,0.15214446952595936,0.0
1,0.2600451467268623,-0.7091988130563799
2,0.33363431151241535,-0.28298611111111116
3,0.38781038374717836,-0.16238159675236816
4,0.4325056433408578,-0.11525029103608839
5,0.4604966139954853,-0.0647181628392484
6,0.48623024830699774,-0.05588235294117651
7,0.5033860045146726,-0.035283194057567226
8,0.52686230248307,-0.046636771300448535
9,0.5435665914221219,-0.03170522707797779
10,0.5598194130925508,-0.029900332225913543
11,0.5765237020316027,-0.029838709677419428
12,0.5882618510158013,-0.020360219263899616
13,0.6027088036117382,-0.024558710667690074
14,0.6139954853273137,-0.01872659176029953
15,0.6239277652370203,-0.016176470588235344
16,0.636568848758465,-0.020260492040520932
17,0.6469525959367946,-0.016312056737588655
18,0.6568848758465011,-0.015352407536636473
19,0.6627539503386004,-0.008934707903780004
20,0.672686230248307,-0.014986376021798411
21,0.6799097065462754,-0.010738255033557019
22,0.6871331828442437,-0.01062416998671976
23,0.6948081264108352,-0.011169513797634784
24,0.7002257336343115,-0.007797270955165672
25,0.7079006772009029,-0.010960670535138552
26,0.7146726862302483,-0.00956632653061226
27,0.7200902934537246,-0.007580543272267827
28,0.7237020316027089,-0.005015673981191364
29,0.728668171557562,-0.006862133499687952
30,0.7336343115124153,-0.006815365551425052
31,0.7386004514672686,-0.0067692307692307895
32,0.7422121896162528,-0.004889975550122237
33,0.7462753950338601,-0.005474452554744624
34,0.7516930022573364,-0.007259528130671487
35,0.7534988713318285,-0.0024024024024023962
36,0.7580135440180586,-0.005991611743558928
37,0.7611738148984198,-0.004169148302561074
38,0.7629796839729119,-0.002372479240806637
39,0.7670428893905192,-0.005325443786982344
40,0.7711060948081264,-0.00529723366686281
41,0.7729119638826185,-0.002341920374707254
42,0.7742663656884876,-0.0017523364485981623
43,0.7769751693002257,-0.0034985422740523974
44,0.7792325056433409,-0.0029052876234748237
45,0.7837471783295711,-0.005793742757821466
46,0.7878103837471784,-0.005184331797235116
47,0.7914221218961626,-0.00458452722063036
48,0.7945823927765236,-0.003993154592127665
49,0.798194130925508,-0.004545454545454674
50,0.800451467268623,-0.002828054298642492
51,0.8036117381489842,-0.003948110547095343
52,0.8090293453724605,-0.006741573033707847
53,0.8103837471783296,-0.001674107142857173
54,0.8112866817155756,-0.0011142061281336332
55,0.8130925507900677,-0.0022259321090706678
56,0.8153498871331828,-0.002776235424763979
57,0.8171557562076749,-0.002214839424141744
58,0.818058690744921,-0.0011049723756906729
59,0.8198645598194131,-0.0022075055187637913
60,0.8212189616252822,-0.001651982378854655
61,0.8230248306997743,-0.0021990104452996096
62,0.8239277652370203,-0.001097092704333446
63,0.8257336343115124,-0.002191780821917803
64,0.8261851015801355,-0.0005467468562056763
65,0.8284424379232506,-0.002732240437158429
66,0.8288939051918736,-0.0005449591280653602
67,0.8293453724604967,-0.0005446623093682908
68,0.8302483069977427,-0.0010887316276537136
69,0.8311512415349888,-0.0010875475802066981
70,0.8316027088036118,-0.0005431830526887213
71,0.8329571106094809,-0.0016286644951140356
72,0.8343115124153498,-0.0016260162601624973
73,0.8343115124153498,0.0
74,0.835214446952596,-0.001082251082251146
75,0.8356659142212189,-0.0005405405405405059
76,0.837020316027088,-0.0016207455429497859
77,0.837923250564334,-0.0010787486515641165
78,0.8388261851015801,-0.0010775862068966152
79,0.8406320541760722,-0.002152852529601717
80,0.8428893905191873,-0.0026852846401718184
81,0.8446952595936794,-0.002142474558114617
82,0.8465011286681715,-0.00213789417423837
83,0.8469525959367946,-0.0005333333333334304
84,0.8496613995485327,-0.0031982942430702887
85,0.8501128668171558,-0.000531349628055357
86,0.8501128668171558,0.0
87,0.8505643340857788,-0.0005310674455655527
88,0.8510158013544018,-0.0005307855626326623
89,0.8514672686230248,-0.0005305039787798069
90,0.8523702031602709,-0.0010604453870626288
91,0.8532731376975169,-0.0010593220338982372
92,0.8555304740406321,-0.0026455026455027364
93,0.8559819413092551,-0.0005277044854880928
94,0.8568848758465011,-0.001054852320675038
95,0.8591422121896163,-0.002634351949420533
96,0.8618510158013544,-0.003152916447714063
