series,cond,n,hit2,hitH,e2,med_t,med_nb,med_mae,r24_mean,delta_hitH,q
BTCUSDT-15m,trend_ge=2,8195,0.5574130567419158,0.9023794996949359,0.8641854789505796,2,0.0,12.105795189566686,6.486571460992645,-0.029800567142099665,0.0
BTCUSDT-15m,trend_ge=3,5528,0.5504703328509407,0.8889290882778582,0.8480463096960926,2,0.0,14.46738514671509,7.309205160991759,-0.042590127610715456,0.0
BTCUSDT-15m,smaal=-1,5380,0.6009293680297397,0.9347583643122677,0.9011152416356877,1,0.0,11.264652017896948,1.865729443816121,0.035239255225960386,0.0
BTCUSDT-15m,smaal=1,7898,0.5552038490757154,0.8994682198024816,0.8597113193213471,2,0.0,12.202136638398738,7.18009619904291,-0.0353386152643832,0.0
BTCUSDT-15m,prev=-1,6229,0.6089259913308718,0.9300048161823727,0.8932412907368759,1,0.0,10.442811263810391,6.035943181587767,0.030529415643594904,0.0
BTCUSDT-15m,prev=1,7037,0.5425607503197385,0.8993889441523376,0.8617308512150064,2,0.0,12.801172427194691,5.095917633435564,-0.030635075063034645,0.0
BTCUSDT-15m,volq=0,2679,0.6603210153042179,0.9443822321761851,0.9182530795072789,1,0.0,9.483675675061933,-0.8585066911649258,0.03831791075771862,0.0
BTCUSDT-15m,volq=1,2672,0.6231287425149701,0.9434880239520959,0.9146706586826348,1,0.0,10.445045338105817,7.5540057331156625,0.03717322659111566,0.0
BTCUSDT-15m,volq=2,2573,0.5903614457831325,0.9284881461329187,0.8985619898950641,2,0.0,11.038145591540621,5.539199808078681,0.01822575001750182,0.004
BTCUSDT-15m,volq=3,2534,0.5564325177584846,0.9123914759273876,0.8729281767955801,2,0.0,12.43920785069433,12.956070654134097,-0.0017320819438443325,0.8028
BTCUSDT-15m,volq=4,2824,0.44440509915014165,0.8445467422096318,0.7839943342776204,2,0.0,16.983036372811615,4.335709904444616,-0.08794513004127658,0.0
BTCUSDT-15m,volq_ge=2,7931,0.5275501197831295,0.8934560585046022,0.8495776068591603,2,0.0,13.233394660048639,7.20132498726305,-0.050479654446248134,0.0
BTCUSDT-15m,volq_ge=3,5358,0.4973870847331094,0.8766330720418066,0.8260544979469951,2,0.0,14.572641449661027,7.945411145907421,-0.062286665464503344,0.0
BTCUSDT-15m,typ=1,10257,0.554060641513113,0.9081602807838549,0.8693575119430633,2,0.0,11.843267403581567,6.069339099562784,-0.024732281199616124,0.0
BTCUSDT-15m,typ=2,3025,0.6396694214876033,0.932892561983471,0.9008264462809917,1,0.0,11.543826681949902,8.514090637284987,0.024732281199616124,0.0
BTCUSDT-15m,rng_q=0,3121,0.694008330663249,0.9512976610060878,0.9298301826337713,1,0.0,9.323631351724595,2.5608324586314013,0.049024262718517675,0.0
BTCUSDT-15m,rng_q=1,2900,0.6251724137931034,0.9351724137931035,0.9058620689655172,1,0.0,10.561974465482521,5.952223436821061,0.027351184742824164,0.0
BTCUSDT-15m,rng_q=2,2570,0.5824902723735409,0.9284046692607004,0.8922178988326849,2,0.0,11.358124434321752,10.489758305248468,0.018117141254725855,0.0041
BTCUSDT-15m,rng_q=3,2354,0.5097706032285472,0.9082412914188616,0.864910790144435,2,0.0,13.904678076971472,6.743451885371322,-0.006747727614813348,0.3124
