trade_id,row,symbol,tf,name,signal_time_ms,entry_time_ms,entry_price,tp_price,sl_price,exit_time_ms,exit_price,exit_reason,hold_hours,gross_bps,stake,pnl_cash,exit_equity,skipped,signal_time_utc,entry_time_utc,exit_time_utc
26,E1,SOLUSDT,30m,W2_NODIP,1733371200000,1733373000000,236.62,239.53,,1733392800000,239.53,SKIPPED_MAXOPEN,5.5,107.98199645000408,0.0,0.0,467.12346669028716,True,2024-12-05 04:00:00,2024-12-05 04:30:00,2024-12-05 10:00:00
27,E1,SOLUSDT,30m,W2_NODIP,1733407200000,1733409000000,239.6,242.28999999999996,,1733414400000,242.28999999999996,TP,1.5,97.2704507512508,256.42,2.4942088981635733,1028.1773825318178,False,2024-12-05 14:00:00,2024-12-05 14:30:00,2024-12-05 16:00:00
28,E1,SOLUSDT,30m,W2_NODIP,1733414400000,1733416200000,239.64,245.43,,1733446800000,245.43,TP,8.5,226.61241862794276,257.04,5.824845608412641,1034.0022281402305,False,2024-12-05 16:00:00,2024-12-05 16:30:00,2024-12-06 01:00:00
29,E1,SOLUSDT,30m,W2_NODIP,1733477400000,1733479200000,235.81,237.71999999999997,,1733495400000,237.71999999999997,TP,4.5,65.99741317161987,258.5,1.7060331304863736,841.8282612707169,False,2024-12-06 09:30:00,2024-12-06 10:00:00,2024-12-06 14:30:00
30,E1,SOLUSDT,30m,W2_NODIP,1733486400000,1733488200000,233.72,236.225,,1733493600000,236.225,TP,1.5,92.17953106281,193.88,1.7871767482457603,1037.4954380189627,False,2024-12-06 12:00:00,2024-12-06 12:30:00,2024-12-06 14:00:00
31,E1,SOLUSDT,30m,W2_NODIP,1733499000000,1733500800000,238.24,240.88,,1733515200000,240.88,TP,4.0,95.81262592343796,259.37,2.4850920785762103,845.4505300975388,False,2024-12-06 15:30:00,2024-12-06 16:00:00,2024-12-06 20:00:00
32,E1,SOLUSDT,30m,W2_NODIP,1733506200000,1733508000000,239.31,241.63500000000002,,1733581800000,241.63500000000002,TP,20.5,82.15431866616595,194.53,1.598147961012926,1041.5786780585518,False,2024-12-06 17:30:00,2024-12-06 18:00:00,2024-12-07 14:30:00
33,E1,SOLUSDT,30m,W2_NODIP,1733601600000,1733603400000,241.1,244.17000000000002,,1733754600000,230.85,TIMEOUT,42.0,-440.1347988386562,260.39,-11.460670026959768,688.3480080315919,False,2024-12-07 20:00:00,2024-12-07 20:30:00,2024-12-09 14:30:00
34,E1,SOLUSDT,30m,W2_NODIP,1733605200000,1733607000000,242.09,243.935,,1733758200000,224.43,TIMEOUT,42.0,-744.4807716138625,195.3,-14.539709469618735,697.0182985619731,False,2024-12-07 21:00:00,2024-12-07 21:30:00,2024-12-09 15:30:00
35,E1,SOLUSDT,30m,W2_NODIP,1733608800000,1733610600000,240.29,244.97499999999997,,1733761800000,224.68,TIMEOUT,42.0,-664.6316950351652,146.47,-9.734860437180066,659.5034381247931,False,2024-12-07 22:00:00,2024-12-07 22:30:00,2024-12-09 16:30:00
36,E1,SOLUSDT,30m,W2_NODIP,1733734800000,1733736600000,226.42,228.95999999999998,,1733749200000,228.95999999999998,SKIPPED_MAXOPEN,3.5,97.1809027471068,0.0,0.0,439.4186780585517,True,2024-12-09 09:00:00,2024-12-09 09:30:00,2024-12-09 13:00:00
37,E1,SOLUSDT,30m,W2_NODIP,1733738400000,1733740200000,226.93,228.93,,1733749200000,228.93,SKIPPED_MAXOPEN,2.5,73.13290441986514,0.0,0.0,439.4186780585517,True,2024-12-09 10:00:00,2024-12-09 10:30:00,2024-12-09 13:00:00
38,E1,SOLUSDT,30m,W2_NODIP,1733743800000,1733745600000,226.16,228.12,,1733749200000,228.12,SKIPPED_MAXOPEN,1.0,71.66430845419208,0.0,0.0,439.4186780585517,True,2024-12-09 11:30:00,2024-12-09 12:00:00,2024-12-09 13:00:00
39,E1,SOLUSDT,30m,W2_NODIP,1733754600000,1733756400000,230.85,232.44,,1733907600000,221.11,TIMEOUT,42.0,-436.9189950184094,172.09,-7.5189389852718085,659.1944991395213,False,2024-12-09 14:30:00,2024-12-09 15:00:00,2024-12-11 09:00:00
40,E1,SOLUSDT,30m,W2_NODIP,1733758200000,1733760000000,224.43,228.15999999999997,,1733911200000,223.5,TIMEOUT,42.0,-56.43831038631229,174.25,-0.9834375584814916,667.6610615810398,False,2024-12-09 15:30:00,2024-12-09 16:00:00,2024-12-11 10:00:00
41,E1,SOLUSDT,30m,W2_NODIP,1733763600000,1733765400000,224.67,226.32999999999998,,1733916600000,224.72,TIMEOUT,42.0,-12.774513731249773,164.88,-0.21062618240084624,832.3304353986389,False,2024-12-09 17:00:00,2024-12-09 17:30:00,2024-12-11 11:30:00
42,E1,SOLUSDT,30m,W2_NODIP,1733774400000,1733776200000,221.9,227.555,,1733927400000,227.555,SKIPPED_MAXOPEN,42.0,239.84452456061294,0.0,0.0,494.6234381247931,True,2024-12-09 20:00:00,2024-12-09 20:30:00,2024-12-11 14:30:00
43,E1,SOLUSDT,30m,W2_NODIP,1733776200000,1733778000000,219.56,225.17000000000002,,1733916600000,225.17000000000002,SKIPPED_MAXOPEN,38.5,240.51102204408878,0.0,0.0,494.6234381247931,True,2024-12-09 20:30:00,2024-12-09 21:00:00,2024-12-11 11:30:00
44,E1,SOLUSDT,30m,W2_NODIP,1733778000000,1733779800000,219.15,221.3,,1733905800000,221.3,SKIPPED_MAXOPEN,35.0,83.10631987223388,0.0,0.0,494.6234381247931,True,2024-12-09 21:00:00,2024-12-09 21:30:00,2024-12-11 08:30:00
45,E1,SOLUSDT,30m,W2_NODIP,1733779800000,1733781600000,217.97,221.49,,1733905800000,221.49,SKIPPED_MAXOPEN,34.5,146.49011331834703,0.0,0.0,494.6234381247931,True,2024-12-09 21:30:00,2024-12-09 22:00:00,2024-12-11 08:30:00
46,E1,SOLUSDT,30m,W2_NODIP,1733790600000,1733792400000,217.8,222.09000000000003,,1733905800000,222.09000000000003,SKIPPED_MAXOPEN,31.5,181.96969696969788,0.0,0.0,494.6234381247931,True,2024-12-10 00:30:00,2024-12-10 01:00:00,2024-12-11 08:30:00
47,E1,SOLUSDT,30m,W2_NODIP,1733821200000,1733823000000,217.05,219.39000000000001,,1733889600000,219.39000000000001,SKIPPED_MAXOPEN,18.5,92.80926053904646,0.0,0.0,494.6234381247931,True,2024-12-10 09:00:00,2024-12-10 09:30:00,2024-12-11 04:00:00
48,E1,SOLUSDT,30m,W2_NODIP,1733824800000,1733826600000,217.21,219.14499999999998,,1733887800000,219.14499999999998,SKIPPED_MAXOPEN,17.0,74.0842963031156,0.0,0.0,494.6234381247931,True,2024-12-10 10:00:00,2024-12-10 10:30:00,2024-12-11 03:30:00
49,E1,SOLUSDT,30m,W2_NODIP,1733826600000,1733828400000,217.27,218.82999999999998,,1733887800000,218.82999999999998,SKIPPED_MAXOPEN,16.5,56.800064435954056,0.0,0.0,494.6234381247931,True,2024-12-10 10:30:00,2024-12-10 11:00:00,2024-12-11 03:30:00
50,E1,SOLUSDT,30m,W2_NODIP,1733835600000,1733837400000,211.95,215.88,,1733839200000,215.88,SKIPPED_MAXOPEN,0.5,170.42108987968894,0.0,0.0,494.6234381247931,True,2024-12-10 13:00:00,2024-12-10 13:30:00,2024-12-10 14:00:00
51,E1,SOLUSDT,30m,W2_NODIP,1733837400000,1733839200000,214.43,216.065,,1733839200000,216.065,SKIPPED_MAXOPEN,0.0,61.24865923611392,0.0,0.0,494.6234381247931,True,2024-12-10 13:30:00,2024-12-10 14:00:00,2024-12-10 14:00:00
52,E1,SOLUSDT,30m,W2_NODIP,1733842800000,1733844600000,211.65,218.46499999999997,,1733887800000,218.46499999999997,SKIPPED_MAXOPEN,12.0,306.993857784076,0.0,0.0,494.6234381247931,True,2024-12-10 15:00:00,2024-12-10 15:30:00,2024-12-11 03:30:00
53,E1,SOLUSDT,30m,W2_NODIP,1733844600000,1733846400000,206.47,214.935,,1733864400000,214.935,SKIPPED_MAXOPEN,5.0,394.986923039667,0.0,0.0,494.6234381247931,True,2024-12-10 15:30:00,2024-12-10 16:00:00,2024-12-10 21:00:00
54,E1,SOLUSDT,30m,W2_NODIP,1733846400000,1733848200000,208.87,212.01999999999998,,1733857200000,212.01999999999998,SKIPPED_MAXOPEN,2.5,135.81150955139452,0.0,0.0,494.6234381247931,True,2024-12-10 16:00:00,2024-12-10 16:30:00,2024-12-10 19:00:00
55,E1,SOLUSDT,30m,W2_NODIP,1733851800000,1733853600000,203.67,211.325,,1733857200000,211.325,SKIPPED_MAXOPEN,1.0,360.8530956940149,0.0,0.0,494.6234381247931,True,2024-12-10 17:30:00,2024-12-10 18:00:00,2024-12-10 19:00:00
56,E1,SOLUSDT,30m,W2_NODIP,1733855400000,1733857200000,209.28,211.84500000000003,,1733857200000,211.84500000000003,SKIPPED_MAXOPEN,0.0,107.56307339449666,0.0,0.0,494.6234381247931,True,2024-12-10 18:30:00,2024-12-10 19:00:00,2024-12-10 19:00:00
57,E1,SOLUSDT,30m,W2_NODIP,1733875200000,1733877000000,212.99,215.21499999999997,,1733877000000,215.21499999999997,SKIPPED_MAXOPEN,0.0,89.46499835672876,0.0,0.0,494.6234381247931,True,2024-12-11 00:00:00,2024-12-11 00:30:00,2024-12-11 00:30:00
58,E1,SOLUSDT,30m,W2_NODIP,1733878800000,1733880600000,212.41,217.14999999999998,,1733886000000,217.14999999999998,SKIPPED_MAXOPEN,1.5,208.15333553034137,0.0,0.0,494.6234381247931,True,2024-12-11 01:00:00,2024-12-11 01:30:00,2024-12-11 03:00:00
59,E1,SOLUSDT,30m,W2_NODIP,1733880600000,1733882400000,211.99,217.27,,1733886000000,217.27,SKIPPED_MAXOPEN,1.0,234.06835228076798,0.0,0.0,494.6234381247931,True,2024-12-11 01:30:00,2024-12-11 02:00:00,2024-12-11 03:00:00
60,E1,SOLUSDT,30m,W2_NODIP,1733884200000,1733886000000,215.91,217.62,,1733886000000,217.62,SKIPPED_MAXOPEN,0.0,64.19966652772027,0.0,0.0,494.6234381247931,True,2024-12-11 02:30:00,2024-12-11 03:00:00,2024-12-11 03:00:00
61,E1,SOLUSDT,30m,W2_NODIP,1733905800000,1733907600000,221.93,223.505,,1733911200000,223.505,TP,1.0,55.96832334519843,164.8,0.9223579687288701,998.0527933673677,False,2024-12-11 08:30:00,2024-12-11 09:00:00,2024-12-11 10:00:00
62,E1,SOLUSDT,30m,W2_NODIP,1733920200000,1733922000000,224.79,227.385,,1733923800000,227.385,TP,0.5,100.44107833978376,249.51,2.5061053456559446,1000.5588987130236,False,2024-12-11 12:30:00,2024-12-11 13:00:00,2024-12-11 13:30:00
63,E1,SOLUSDT,30m,W2_NODIP,1733929200000,1733931000000,229.0,230.95000000000002,,1733972400000,230.95000000000002,TP,11.5,70.15283842794834,250.14,1.7548031004366995,1002.3137018134603,False,2024-12-11 15:00:00,2024-12-11 15:30:00,2024-12-12 03:00:00
64,E1,SOLUSDT,30m,W2_NODIP,1733981400000,1733983200000,231.4,233.85999999999999,,1734024600000,233.85999999999999,TP,11.5,91.3094209161616,250.58,2.2880314693171777,675.7217332827774,False,2024-12-12 05:30:00,2024-12-12 06:00:00,2024-12-12 17:30:00
65,E1,SOLUSDT,30m,W2_NODIP,1734012000000,1734013800000,232.26,233.97000000000003,,1734024600000,233.97000000000003,TP,3.0,58.624386463447706,187.93,1.1017280948075727,864.753461377585,False,2024-12-12 14:00:00,2024-12-12 14:30:00,2024-12-12 17:30:00
66,E1,SOLUSDT,30m,W2_NODIP,1734019200000,1734021000000,231.92,234.35,,1734024600000,234.35,TP,1.0,89.77750948602996,140.95,1.2654139962055921,1006.9688753737906,False,2024-12-12 16:00:00,2024-12-12 16:30:00,2024-12-12 17:30:00
67,E1,SOLUSDT,30m,W2_NODIP,1734035400000,1734037200000,228.76,230.305,,1734188400000,222.49,TIMEOUT,42.0,-289.08637873754077,251.74,-7.277460498338852,669.2814148754517,False,2024-12-12 20:30:00,2024-12-12 21:00:00,2024-12-14 15:00:00
68,E1,SOLUSDT,30m,W2_NODIP,1734057000000,1734058800000,227.39,228.98,,1734210000000,217.48,TIMEOUT,42.0,-450.81511939839027,188.81,-8.511840269361006,849.5795746060907,False,2024-12-13 02:30:00,2024-12-13 03:00:00,2024-12-14 21:00:00
69,E1,SOLUSDT,30m,W2_NODIP,1734102000000,1734103800000,224.85,227.1,,1734156000000,227.1,TP,14.5,85.0667111407605,141.6,1.2045446297531688,992.3841192358439,False,2024-12-13 15:00:00,2024-12-13 15:30:00,2024-12-14 06:00:00
70,E1,SOLUSDT,30m,W2_NODIP,1734105600000,1734107400000,220.68,222.935,,1734107400000,222.935,SKIPPED_MAXOPEN,0.0,87.18415805691478,0.0,0.0,424.81887537379055,True,2024-12-13 16:00:00,2024-12-13 16:30:00,2024-12-13 16:30:00
71,E1,SOLUSDT,30m,W2_NODIP,1734107400000,1734109200000,220.96,223.945,,1734120000000,223.945,SKIPPED_MAXOPEN,3.0,120.09232440260615,0.0,0.0,424.81887537379055,True,2024-12-13 16:30:00,2024-12-13 17:00:00,2024-12-13 20:00:00
72,E1,SOLUSDT,30m,W2_NODIP,1734305400000,1734307200000,224.24,226.115,,1734309000000,226.115,TP,0.5,68.61576881912237,248.1,1.7023572244024259,994.0864764602462,False,2024-12-15 23:30:00,2024-12-16 00:00:00,2024-12-16 00:30:00
73,E1,SOLUSDT,30m,W2_NODIP,1734309000000,1734310800000,225.92,228.245,,1734454800000,228.245,TP,40.0,87.91253541076564,248.52,2.1848023300283477,670.8424822841773,False,2024-12-16 00:30:00,2024-12-16 01:00:00,2024-12-17 17:00:00
74,E1,SOLUSDT,30m,W2_NODIP,1734310800000,1734312600000,225.91,227.64499999999998,,1734454800000,227.64499999999998,TP,39.5,61.80049577265217,186.39,1.1518994407064638,858.3843817248837,False,2024-12-16 01:00:00,2024-12-16 01:30:00,2024-12-17 17:00:00
75,E1,SOLUSDT,30m,W2_NODIP,1734316200000,1734318000000,222.23,224.15500000000003,,1734438600000,224.15500000000003,TP,33.5,71.62196823111371,139.79,1.0012034939027386,560.177679954149,False,2024-12-16 02:30:00,2024-12-16 03:00:00,2024-12-17 12:30:00
76,E1,SOLUSDT,30m,W2_NODIP,1734328800000,1734330600000,222.39,224.02499999999998,,1734436800000,224.02499999999998,SKIPPED_MAXOPEN,29.5,58.519492782948475,0.0,0.0,419.3864764602463,True,2024-12-16 06:00:00,2024-12-16 06:30:00,2024-12-17 12:00:00
77,E1,SOLUSDT,30m,W2_NODIP,1734359400000,1734361200000,216.54,218.745,,1734366600000,218.745,SKIPPED_MAXOPEN,1.5,86.82876142975951,0.0,0.0,419.3864764602463,True,2024-12-16 14:30:00,2024-12-16 15:00:00,2024-12-16 16:30:00
78,E1,SOLUSDT,30m,W2_NODIP,1734366600000,1734368400000,218.54,220.13,,1734370200000,220.13,SKIPPED_MAXOPEN,0.5,57.755559622952475,0.0,0.0,419.3864764602463,True,2024-12-16 16:30:00,2024-12-16 17:00:00,2024-12-16 17:30:00
79,E1,SOLUSDT,30m,W2_NODIP,1734370200000,1734372000000,219.45,221.71499999999997,,1734373800000,221.71499999999997,SKIPPED_MAXOPEN,0.5,88.21257689678681,0.0,0.0,419.3864764602463,True,2024-12-16 17:30:00,2024-12-16 18:00:00,2024-12-16 18:30:00
80,E1,SOLUSDT,30m,W2_NODIP,1734451200000,1734453000000,224.38,228.94,,1734460200000,228.94,TP,2.0,188.2266690435869,140.04,2.635926273286391,786.46030799817,False,2024-12-17 16:00:00,2024-12-17 16:30:00,2024-12-17 18:30:00
81,E1,SOLUSDT,30m,W2_NODIP,1734454800000,1734456600000,225.66,229.13,,1734607800000,210.41,TIMEOUT,42.0,-690.7954444739875,214.6,-14.824470238411772,642.1558377597582,False,2024-12-17 17:00:00,2024-12-17 17:30:00,2024-12-19 11:30:00
82,E1,SOLUSDT,30m,W2_NODIP,1734460200000,1734462000000,227.9,229.60999999999999,,1734613200000,208.88,TIMEOUT,42.0,-849.5765686704699,196.62,-16.70437449319878,822.0714632665595,False,2024-12-17 18:30:00,2024-12-17 19:00:00,2024-12-19 13:00:00
83,E1,SOLUSDT,30m,W2_NODIP,1734465600000,1734467400000,226.79,229.16000000000003,,1734618600000,206.25,TIMEOUT,42.0,-920.6836721195817,147.46,-13.576401429075352,955.9550618374841,False,2024-12-17 20:00:00,2024-12-17 20:30:00,2024-12-19 14:30:00
84,E1,SOLUSDT,30m,W2_NODIP,1734480000000,1734481800000,223.78,227.21499999999997,,1734633000000,194.66,SKIPPED_MAXOPEN,42.0,-1316.2780409330594,0.0,0.0,442.38030799817,True,2024-12-18 00:00:00,2024-12-18 00:30:00,2024-12-19 18:30:00
85,E1,SOLUSDT,30m,W2_NODIP,1734481800000,1734483600000,224.2,225.73000000000002,,1734634800000,193.0,SKIPPED_MAXOPEN,42.0,-1406.6146297948255,0.0,0.0,442.38030799817,True,2024-12-18 00:30:00,2024-12-18 01:00:00,2024-12-19 19:00:00
86,E1,SOLUSDT,30m,W2_NODIP,1734519600000,1734521400000,217.67,219.62,,1734672600000,192.61,SKIPPED_MAXOPEN,42.0,-1166.2840538429723,0.0,0.0,442.38030799817,True,2024-12-18 11:00:00,2024-12-18 11:30:00,2024-12-20 05:30:00
87,E1,SOLUSDT,30m,W2_NODIP,1734550200000,1734552000000,211.51,218.53500000000003,,1734703200000,188.2,SKIPPED_MAXOPEN,42.0,-1117.0755519833579,0.0,0.0,442.38030799817,True,2024-12-18 19:30:00,2024-12-18 20:00:00,2024-12-20 14:00:00
88,E1,SOLUSDT,30m,W2_NODIP,1734552000000,1734553800000,210.3,213.22000000000003,,1734705000000,188.19,SKIPPED_MAXOPEN,42.0,-1066.3552068473616,0.0,0.0,442.38030799817,True,2024-12-18 20:00:00,2024-12-18 20:30:00,2024-12-20 14:30:00
89,E1,SOLUSDT,30m,W2_NODIP,1734555600000,1734557400000,208.61,210.52999999999997,,1734589800000,210.52999999999997,SKIPPED_MAXOPEN,9.0,77.03777383634336,0.0,0.0,442.38030799817,True,2024-12-18 21:00:00,2024-12-18 21:30:00,2024-12-19 06:30:00
90,E1,SOLUSDT,30m,W2_NODIP,1734557400000,1734559200000,208.87,211.135,,1734589800000,211.135,SKIPPED_MAXOPEN,8.5,93.44065686790762,0.0,0.0,442.38030799817,True,2024-12-18 21:30:00,2024-12-18 22:00:00,2024-12-19 06:30:00
91,E1,SOLUSDT,30m,W2_NODIP,1734573600000,1734575400000,201.0,205.32,,1734575400000,205.32,SKIPPED_MAXOPEN,0.0,199.92537313432803,0.0,0.0,442.38030799817,True,2024-12-19 02:00:00,2024-12-19 02:30:00,2024-12-19 02:30:00
92,E1,SOLUSDT,30m,W2_NODIP,1734589800000,1734591600000,210.25,211.81,,1734593400000,211.81,SKIPPED_MAXOPEN,0.5,59.1973840665875,0.0,0.0,442.38030799817,True,2024-12-19 06:30:00,2024-12-19 07:00:00,2024-12-19 07:30:00
93,E1,SOLUSDT,30m,W2_NODIP,1734598800000,1734600600000,208.61,210.05,,1734600600000,210.05,SKIPPED_MAXOPEN,0.0,54.0283303772589,0.0,0.0,442.38030799817,True,2024-12-19 09:00:00,2024-12-19 09:30:00,2024-12-19 09:30:00
94,E1,SOLUSDT,30m,W2_NODIP,1734604200000,1734606000000,210.3,211.84500000000003,,1734757200000,196.66,SKIPPED_MAXOPEN,42.0,-663.5972420351885,0.0,0.0,442.38030799817,True,2024-12-19 10:30:00,2024-12-19 11:00:00,2024-12-21 05:00:00
95,E1,SOLUSDT,30m,W2_NODIP,1734618600000,1734620400000,206.25,210.99,,1734771600000,195.21,TIMEOUT,42.0,-550.2727272727269,238.99,-13.1509679090909,776.5173924866838,False,2024-12-19 14:30:00,2024-12-19 15:00:00,2024-12-21 09:00:00
96,E1,SOLUSDT,30m,W2_NODIP,1734634800000,1734636600000,193.0,196.88,,1734642000000,196.88,TP,1.5,186.0362694300516,179.24,3.3345140932642447,585.8695759307483,False,2024-12-19 19:00:00,2024-12-19 19:30:00,2024-12-19 21:00:00
97,E1,SOLUSDT,30m,W2_NODIP,1734638400000,1734640200000,191.52,194.46500000000003,,1734640200000,194.46500000000003,TP,0.0,138.7698412698424,134.43,1.8654829761904916,722.1650589069388,False,2024-12-19 20:00:00,2024-12-19 20:30:00,2024-12-19 20:30:00
98,E1,SOLUSDT,30m,W2_NODIP,1734640200000,1734642000000,193.31,195.245,,1734642000000,195.245,TP,0.0,85.09828772438065,180.54,1.5363644865759682,723.7014233935148,False,2024-12-19 20:30:00,2024-12-19 21:00:00,2024-12-19 21:00:00
