trade_id,row,symbol,tf,name,signal_time_ms,entry_time_ms,entry_price,tp_price,sl_price,exit_time_ms,exit_price,exit_reason,hold_hours,gross_bps,stake,pnl_cash,exit_equity,skipped,signal_time_utc,entry_time_utc,exit_time_utc
11,E4,SOLUSDT,4h,W3_NODIP,1733414400000,1733428800000,233.33,245.165,,1733443200000,245.165,TP,4.0,492.22153173616675,192.3,9.465420055286486,1042.5622998438653,False,2024-12-05 16:00:00,2024-12-05 20:00:00,2024-12-06 00:00:00
12,E4,SOLUSDT,4h,W3_NODIP,1733428800000,1733443200000,236.05,243.295,,1733443200000,243.295,TP,0.0,291.92649862317205,260.64,7.608772260114356,1050.1710721039797,False,2024-12-05 20:00:00,2024-12-06 00:00:00,2024-12-06 00:00:00
13,E4,SOLUSDT,4h,W3_NODIP,1733443200000,1733457600000,242.19,249.885,,1733803200000,217.32,TIMEOUT,96.0,-1041.8797225318967,262.54,-27.353510235352417,825.9075618686273,False,2024-12-06 00:00:00,2024-12-06 04:00:00,2024-12-10 04:00:00
14,E4,SOLUSDT,4h,W3_NODIP,1733572800000,1733587200000,241.02,244.695,,1733932800000,229.75,TIMEOUT,96.0,-482.5960501203224,196.91,-9.502798822919269,806.8347630457081,False,2024-12-07 12:00:00,2024-12-07 16:00:00,2024-12-11 16:00:00
15,E4,SOLUSDT,4h,W3_NODIP,1733860800000,1733875200000,213.58,217.54,,1733875200000,217.54,TP,0.0,170.41061897181288,206.48,3.518638460529992,1016.833401506238,False,2024-12-10 20:00:00,2024-12-11 00:00:00,2024-12-11 00:00:00
16,E4,SOLUSDT,4h,W3_NODIP,1733976000000,1733990400000,229.98,234.23000000000002,,1734019200000,234.23000000000002,TP,8.0,169.798678145927,254.21,4.316452197147611,830.4898537033856,False,2024-12-12 04:00:00,2024-12-12 08:00:00,2024-12-12 16:00:00
17,E4,SOLUSDT,4h,W3_NODIP,1733990400000,1734004800000,229.56,235.23,,1734350400000,216.9,TIMEOUT,96.0,-566.4898065865132,190.66,-10.800694652378459,648.4345450897631,False,2024-12-12 08:00:00,2024-12-12 12:00:00,2024-12-16 12:00:00
18,E4,SOLUSDT,4h,W3_NODIP,1734004800000,1734019200000,231.19,234.36,,1734019200000,234.36,TP,0.0,122.1166572948664,207.62,2.535386038756016,833.0252397421416,False,2024-12-12 12:00:00,2024-12-12 16:00:00,2024-12-12 16:00:00
19,E4,SOLUSDT,4h,W3_NODIP,1734019200000,1734033600000,227.16,236.39499999999998,,1734379200000,216.08,TIMEOUT,96.0,-502.76192991723826,208.26,-10.470519952456403,846.2240251373066,False,2024-12-12 16:00:00,2024-12-12 20:00:00,2024-12-16 20:00:00
20,E4,SOLUSDT,4h,W3_NODIP,1734033600000,1734048000000,226.88,230.92499999999998,,1734393600000,215.36,TIMEOUT,96.0,-522.7574047954859,156.19,-8.164947905500693,782.689077231806,False,2024-12-12 20:00:00,2024-12-13 00:00:00,2024-12-17 00:00:00
21,E4,SOLUSDT,4h,W3_NODIP,1734235200000,1734249600000,217.14,223.04000000000002,,1734292800000,223.04000000000002,SKIPPED_MAXOPEN,12.0,256.71410150133715,0.0,0.0,468.5752397421416,True,2024-12-15 04:00:00,2024-12-15 08:00:00,2024-12-15 20:00:00
22,E4,SOLUSDT,4h,W3_NODIP,1734364800000,1734379200000,218.33,223.385,,1734422400000,223.385,TP,12.0,216.5302523702642,211.56,4.58091401914531,998.8299912509513,False,2024-12-16 16:00:00,2024-12-16 20:00:00,2024-12-17 08:00:00
23,E4,SOLUSDT,4h,W3_NODIP,1734422400000,1734436800000,221.56,224.935,,1734436800000,224.935,TP,0.0,137.32894024192092,249.71,3.4292409667810073,1002.2592322177322,False,2024-12-17 08:00:00,2024-12-17 12:00:00,2024-12-17 12:00:00
24,E4,SOLUSDT,4h,W3_NODIP,1734480000000,1734494400000,217.42,227.40000000000003,,1734840000000,184.2,TIMEOUT,96.0,-1542.9183147824488,250.56,-38.659361295189036,641.6973035244473,False,2024-12-18 00:00:00,2024-12-18 04:00:00,2024-12-22 04:00:00
25,E4,SOLUSDT,4h,W3_NODIP,1734638400000,1734652800000,193.71,200.11499999999998,,1734753600000,200.11499999999998,TP,28.0,315.64890816168355,187.92,5.931674282174357,616.6909064999066,False,2024-12-19 20:00:00,2024-12-20 00:00:00,2024-12-21 04:00:00
26,E4,SOLUSDT,4h,W3_NODIP,1734652800000,1734667200000,196.28,201.27500000000003,,1734753600000,201.27500000000003,TP,24.0,239.48339107397766,140.94,3.3752789137966412,761.0061854137033,False,2024-12-20 00:00:00,2024-12-20 04:00:00,2024-12-21 04:00:00
27,E4,SOLUSDT,4h,W3_NODIP,1734739200000,1734753600000,194.17,197.59500000000003,,1734753600000,197.59500000000003,TP,0.0,161.39182159963127,190.25,3.070479405932985,764.0766648196363,False,2024-12-21 00:00:00,2024-12-21 04:00:00,2024-12-21 04:00:00
28,E4,SOLUSDT,4h,W3_NODIP,1734753600000,1734768000000,198.73,203.54500000000002,,1735113600000,195.72,TIMEOUT,96.0,-166.46178231771705,191.02,-3.179752965833031,799.8587388886135,False,2024-12-21 04:00:00,2024-12-21 08:00:00,2024-12-25 08:00:00
29,E4,SOLUSDT,4h,W3_NODIP,1734811200000,1734825600000,181.36,184.27999999999997,,1734840000000,184.27999999999997,TP,4.0,146.00573445081378,143.26,2.091678151742358,787.0489816761897,False,2024-12-21 20:00:00,2024-12-22 00:00:00,2024-12-22 04:00:00
30,E4,SOLUSDT,4h,W3_NODIP,1734883200000,1734897600000,178.39,185.07999999999998,,1734912000000,185.07999999999998,TP,4.0,360.02102135769934,196.76,7.083773616234091,794.1327552924238,False,2024-12-22 16:00:00,2024-12-22 20:00:00,2024-12-23 00:00:00
31,E4,SOLUSDT,4h,W3_NODIP,1734897600000,1734912000000,180.43,183.21499999999997,,1734912000000,183.21499999999997,TP,0.0,139.3534888876555,198.53,2.7665848148866243,796.8993401073104,False,2024-12-22 20:00:00,2024-12-23 00:00:00,2024-12-23 00:00:00
32,E4,SOLUSDT,4h,W3_NODIP,1734940800000,1734955200000,183.5,187.94,,1734969600000,187.94,TP,4.0,226.96185286103528,199.22,4.521534032697544,801.420874140008,False,2024-12-23 08:00:00,2024-12-23 12:00:00,2024-12-23 16:00:00
33,E4,SOLUSDT,4h,W3_NODIP,1734955200000,1734969600000,180.82,186.755,,1734969600000,186.755,TP,0.0,313.22696604357935,200.36,6.275815491649157,807.6966896316571,False,2024-12-23 12:00:00,2024-12-23 16:00:00,2024-12-23 16:00:00
34,E4,SOLUSDT,4h,W3_NODIP,1734969600000,1734984000000,187.33,190.685,,1734984000000,190.685,TP,0.0,164.09571344685793,201.92,3.313420645918955,811.0101102775761,False,2024-12-23 16:00:00,2024-12-23 20:00:00,2024-12-23 20:00:00
35,E4,SOLUSDT,4h,W3_NODIP,1734984000000,1734998400000,190.06,195.04,,1735041600000,195.04,TP,12.0,247.02251920446122,202.75,5.008381576870452,816.0184918544466,False,2024-12-23 20:00:00,2024-12-24 00:00:00,2024-12-24 12:00:00
36,E4,SOLUSDT,4h,W3_NODIP,1735084800000,1735099200000,199.78,202.76500000000001,,1735444800000,195.93,TIMEOUT,96.0,-207.71198318149936,204.0,-4.237324456902587,649.6914144317109,False,2024-12-25 00:00:00,2024-12-25 04:00:00,2024-12-29 04:00:00
37,E4,SOLUSDT,4h,W3_NODIP,1735113600000,1735128000000,195.73,201.64999999999998,,1735473600000,195.05,TIMEOUT,96.0,-49.741736064986384,199.96,-0.9946357543554678,848.6567786773554,False,2024-12-25 08:00:00,2024-12-25 12:00:00,2024-12-29 12:00:00
38,E4,SOLUSDT,4h,W3_NODIP,1735171200000,1735185600000,196.49,200.765,,1735531200000,192.28,TIMEOUT,96.0,-229.2602676981021,149.97,-3.4382162346684373,995.188562442687,False,2024-12-26 00:00:00,2024-12-26 04:00:00,2024-12-30 04:00:00
39,E4,SOLUSDT,4h,W3_NODIP,1735228800000,1735243200000,189.05,191.85499999999996,,1735286400000,191.85499999999996,SKIPPED_MAXOPEN,12.0,133.37344617825707,0.0,0.0,449.92873888861345,True,2024-12-26 16:00:00,2024-12-26 20:00:00,2024-12-27 08:00:00
40,E4,SOLUSDT,4h,W3_NODIP,1735272000000,1735286400000,186.53,191.98,,1735286400000,191.98,SKIPPED_MAXOPEN,0.0,277.1782018978174,0.0,0.0,449.92873888861345,True,2024-12-27 04:00:00,2024-12-27 08:00:00,2024-12-27 08:00:00
41,E4,SOLUSDT,4h,W3_NODIP,1735286400000,1735300800000,191.2,195.83499999999998,,1735416000000,195.83499999999998,SKIPPED_MAXOPEN,32.0,227.41631799163136,0.0,0.0,449.92873888861345,True,2024-12-27 08:00:00,2024-12-27 12:00:00,2024-12-28 20:00:00
42,E4,SOLUSDT,4h,W3_NODIP,1735516800000,1735531200000,191.25,195.93,,1735574400000,195.93,TP,12.0,229.70588235294153,248.8,5.715082352941185,1000.9036447956282,False,2024-12-30 00:00:00,2024-12-30 04:00:00,2024-12-30 16:00:00
43,E4,SOLUSDT,4h,W3_NODIP,1735689600000,1735704000000,190.31,193.71500000000003,,1735747200000,193.71500000000003,TP,12.0,163.91860648415897,250.23,4.10173529005311,1005.0053800856813,False,2025-01-01 00:00:00,2025-01-01 04:00:00,2025-01-01 16:00:00
44,E4,SOLUSDT,4h,W3_NODIP,1735819200000,1735833600000,206.67,211.495,,1735891200000,211.495,TP,16.0,218.46397638747848,251.25,5.488907406735398,822.0542874924166,False,2025-01-02 12:00:00,2025-01-02 16:00:00,2025-01-03 08:00:00
45,E4,SOLUSDT,4h,W3_NODIP,1735833600000,1735848000000,206.62,210.15000000000003,,1735891200000,210.15000000000003,TP,12.0,155.8450295227969,188.44,2.9367437363275846,1013.4310312287441,False,2025-01-02 16:00:00,2025-01-02 20:00:00,2025-01-03 08:00:00
46,E4,SOLUSDT,4h,W3_NODIP,1735876800000,1735891200000,207.86,210.835,,1735891200000,210.835,TP,0.0,128.125180409891,253.36,3.2461795708649985,1016.6772107996092,False,2025-01-03 04:00:00,2025-01-03 08:00:00,2025-01-03 08:00:00
47,E4,SOLUSDT,4h,W3_NODIP,1735920000000,1735934400000,216.99,220.89999999999998,,1736164800000,220.89999999999998,TP,64.0,165.19263560532596,254.17,4.1987012191805695,1020.8759120187897,False,2025-01-03 16:00:00,2025-01-03 20:00:00,2025-01-06 12:00:00
48,E4,SOLUSDT,4h,W3_NODIP,1736323200000,1736337600000,195.4,199.16000000000003,,1736337600000,199.16000000000003,TP,0.0,177.4257932446274,255.22,4.528261095189381,1025.4041731139791,False,2025-01-08 08:00:00,2025-01-08 12:00:00,2025-01-08 12:00:00
49,E4,SOLUSDT,4h,W3_NODIP,1736337600000,1736352000000,197.68,200.375,,1736697600000,188.83,TIMEOUT,96.0,-462.6932416025897,256.35,-11.861141248482387,678.9537515101118,False,2025-01-08 12:00:00,2025-01-08 16:00:00,2025-01-12 16:00:00
50,E4,SOLUSDT,4h,W3_NODIP,1736452800000,1736467200000,184.87,188.34999999999997,,1736467200000,188.34999999999997,TP,0.0,173.24038513549854,192.26,3.330719644615095,772.3848927585942,False,2025-01-09 20:00:00,2025-01-10 00:00:00,2025-01-10 00:00:00
51,E4,SOLUSDT,4h,W3_NODIP,1736524800000,1736539200000,190.13,192.94,,1736884800000,187.46,TIMEOUT,96.0,-155.43023194656223,193.1,-3.0013577788881167,703.0068127350067,False,2025-01-10 16:00:00,2025-01-10 20:00:00,2025-01-14 20:00:00
52,E4,SOLUSDT,4h,W3_NODIP,1736625600000,1736640000000,187.99,193.73499999999999,,1736942400000,193.73499999999999,TP,84.0,290.6013617745612,144.82,4.208488921219195,852.0353016562259,False,2025-01-11 20:00:00,2025-01-12 00:00:00,2025-01-15 12:00:00
53,E4,SOLUSDT,4h,W3_NODIP,1736740800000,1736755200000,182.39,187.95499999999998,,1736841600000,187.95499999999998,TP,24.0,290.11541202916817,169.74,4.9244190037831,683.8781705138949,False,2025-01-13 04:00:00,2025-01-13 08:00:00,2025-01-14 08:00:00
54,E4,SOLUSDT,4h,W3_NODIP,1736841600000,1736856000000,186.97,191.48499999999999,,1736942400000,191.48499999999999,TP,24.0,226.48259078996557,170.97,3.872172854736041,1026.877474510962,False,2025-01-14 08:00:00,2025-01-14 12:00:00,2025-01-15 12:00:00
55,E4,SOLUSDT,4h,W3_NODIP,1736856000000,1736870400000,186.73,191.63500000000002,,1736942400000,191.63500000000002,SKIPPED_MAXOPEN,20.0,247.67873400096556,0.0,0.0,512.9081705138949,True,2025-01-14 12:00:00,2025-01-14 16:00:00,2025-01-15 12:00:00
56,E4,SOLUSDT,4h,W3_NODIP,1737072000000,1737086400000,211.04,217.325,,1737100800000,217.325,TP,4.0,282.8108415466261,256.72,7.260319924184985,1034.137794435147,False,2025-01-17 00:00:00,2025-01-17 04:00:00,2025-01-17 08:00:00
57,E4,SOLUSDT,4h,W3_NODIP,1737115200000,1737129600000,218.53,223.78,,1737158400000,223.78,TP,8.0,225.24161442364894,258.53,5.823171457694595,846.0609658928416,False,2025-01-17 12:00:00,2025-01-17 16:00:00,2025-01-18 00:00:00
58,E4,SOLUSDT,4h,W3_NODIP,1737129600000,1737144000000,217.04,223.61499999999998,,1737158400000,223.61499999999998,TP,4.0,287.9395503133058,193.9,5.583147880575,1045.5441137734167,False,2025-01-17 16:00:00,2025-01-17 20:00:00,2025-01-18 00:00:00
59,E4,SOLUSDT,4h,W3_NODIP,1737158400000,1737172800000,220.32,232.785,,1737172800000,232.785,TP,0.0,550.7679738562093,261.39,14.396524068627455,1059.9406378420442,False,2025-01-18 00:00:00,2025-01-18 04:00:00,2025-01-18 04:00:00
60,E4,SOLUSDT,4h,W3_NODIP,1737172800000,1737187200000,232.81,240.595,,1737187200000,240.595,TP,0.0,319.39285254069824,264.99,8.463591199475964,1068.4042290415202,False,2025-01-18 04:00:00,2025-01-18 08:00:00,2025-01-18 08:00:00
61,E4,SOLUSDT,4h,W3_NODIP,1737187200000,1737201600000,238.85,247.89499999999998,,1737201600000,247.89499999999998,TP,0.0,363.6895541134598,267.1,9.714147990370511,1078.1183770318908,False,2025-01-18 08:00:00,2025-01-18 12:00:00,2025-01-18 12:00:00
62,E4,SOLUSDT,4h,W3_NODIP,1737201600000,1737216000000,257.68,261.16499999999996,,1737216000000,261.16499999999996,TP,0.0,120.24526544551213,269.53,3.2409706395528883,1081.3593476714436,False,2025-01-18 12:00:00,2025-01-18 16:00:00,2025-01-18 16:00:00
63,E4,SOLUSDT,4h,W3_NODIP,1737230400000,1737244800000,261.91,266.01,,1737259200000,266.01,TP,4.0,141.54232369897926,270.34,3.826455178878205,1085.1858028503218,False,2025-01-18 20:00:00,2025-01-19 00:00:00,2025-01-19 04:00:00
64,E4,SOLUSDT,4h,W3_NODIP,1737244800000,1737259200000,255.46,266.54499999999996,,1737259200000,266.54499999999996,TP,0.0,418.923119079306,271.3,11.365384220621573,1096.5511870709433,False,2025-01-19 00:00:00,2025-01-19 04:00:00,2025-01-19 04:00:00
65,E4,SOLUSDT,4h,W3_NODIP,1737259200000,1737273600000,271.32,281.11,,1737273600000,281.11,TP,0.0,345.8285419430938,274.14,9.480543648827972,1106.0317307197713,False,2025-01-19 04:00:00,2025-01-19 08:00:00,2025-01-19 08:00:00
66,E4,SOLUSDT,4h,W3_NODIP,1737273600000,1737288000000,286.09,300.355,,1737633600000,249.17,TIMEOUT,96.0,-1305.50298857003,276.51,-36.0984631369499,729.6681489756298,False,2025-01-19 08:00:00,2025-01-19 12:00:00,2025-01-23 12:00:00
67,E4,SOLUSDT,4h,W3_NODIP,1737302400000,1737316800000,269.39,277.62,,1737316800000,277.62,TP,0.0,290.50502988232745,207.38,6.024493309699706,835.546224029471,False,2025-01-19 16:00:00,2025-01-19 20:00:00,2025-01-19 20:00:00
68,E4,SOLUSDT,4h,W3_NODIP,1737345600000,1737360000000,261.77,265.42999999999995,,1737360000000,265.42999999999995,TP,0.0,124.81739695152112,208.89,2.6073106049203245,838.1535346343912,False,2025-01-20 04:00:00,2025-01-20 08:00:00,2025-01-20 08:00:00
69,E4,SOLUSDT,4h,W3_NODIP,1737360000000,1737374400000,260.59,278.615,,1737720000000,262.11,TIMEOUT,96.0,43.32917610038908,209.54,0.9079195560075527,771.9560718070984,False,2025-01-20 08:00:00,2025-01-20 12:00:00,2025-01-24 12:00:00
70,E4,SOLUSDT,4h,W3_NODIP,1737388800000,1737403200000,246.08,257.96,,1737475200000,257.96,TP,20.0,467.76983094928346,157.15,7.35100289336799,635.9645375277593,False,2025-01-20 16:00:00,2025-01-20 20:00:00,2025-01-21 16:00:00
71,E4,SOLUSDT,4h,W3_NODIP,1737403200000,1737417600000,241.88,253.27999999999997,,1737475200000,253.27999999999997,SKIPPED_MAXOPEN,16.0,456.3080866545385,0.0,0.0,471.4635346343913,True,2025-01-20 20:00:00,2025-01-21 00:00:00,2025-01-21 16:00:00
72,E4,SOLUSDT,4h,W3_NODIP,1737417600000,1737432000000,237.79,246.14,,1737475200000,246.14,SKIPPED_MAXOPEN,12.0,336.1501745237392,0.0,0.0,471.4635346343913,True,2025-01-21 00:00:00,2025-01-21 04:00:00,2025-01-21 16:00:00
73,E4,SOLUSDT,4h,W3_NODIP,1737446400000,1737460800000,239.35,243.51,,1737460800000,243.51,SKIPPED_MAXOPEN,0.0,158.8040526425735,0.0,0.0,471.4635346343913,True,2025-01-21 08:00:00,2025-01-21 12:00:00,2025-01-21 12:00:00
74,E4,SOLUSDT,4h,W3_NODIP,1737460800000,1737475200000,240.82,246.58999999999997,,1737475200000,246.58999999999997,TP,0.0,224.5980400298971,158.99,3.570884238435334,639.5354217661945,False,2025-01-21 12:00:00,2025-01-21 16:00:00,2025-01-21 16:00:00
75,E4,SOLUSDT,4h,W3_NODIP,1737475200000,1737489600000,253.34,263.16999999999996,,1737547200000,263.16999999999996,TP,16.0,373.01610483934456,159.88,5.963781484171441,645.499203250366,False,2025-01-21 16:00:00,2025-01-21 20:00:00,2025-01-22 12:00:00
76,E4,SOLUSDT,4h,W3_NODIP,1737489600000,1737504000000,250.25,257.18,,1737518400000,257.18,SKIPPED_MAXOPEN,4.0,261.9230769230772,0.0,0.0,479.65542176619454,True,2025-01-21 20:00:00,2025-01-22 00:00:00,2025-01-22 04:00:00
77,E4,SOLUSDT,4h,W3_NODIP,1737504000000,1737518400000,253.97,258.23,,1737518400000,258.23,SKIPPED_MAXOPEN,0.0,152.73634681261643,0.0,0.0,479.65542176619454,True,2025-01-22 00:00:00,2025-01-22 04:00:00,2025-01-22 04:00:00
78,E4,SOLUSDT,4h,W3_NODIP,1737547200000,1737561600000,257.21,268.51,,1737576000000,268.51,TP,4.0,424.32973057035156,161.37,6.847408862213763,652.3466121125798,False,2025-01-22 12:00:00,2025-01-22 16:00:00,2025-01-22 20:00:00
79,E4,SOLUSDT,4h,W3_NODIP,1737576000000,1737590400000,257.31,275.46500000000003,,1737936000000,235.64,TIMEOUT,96.0,-857.174808596635,163.09,-13.979663953402522,691.313653855121,False,2025-01-22 20:00:00,2025-01-23 00:00:00,2025-01-27 00:00:00
80,E4,SOLUSDT,4h,W3_NODIP,1737633600000,1737648000000,249.19,257.24,,1737662400000,257.24,TP,4.0,308.0466712147362,182.42,5.619387376299217,735.287536351929,False,2025-01-23 12:00:00,2025-01-23 16:00:00,2025-01-23 20:00:00
81,E4,SOLUSDT,4h,W3_NODIP,1737648000000,1737662400000,246.72,259.615,,1737691200000,259.615,TP,8.0,507.6572632944233,183.82,9.331755813878088,744.6192921658071,False,2025-01-23 16:00:00,2025-01-23 20:00:00,2025-01-24 04:00:00
82,E4,SOLUSDT,4h,W3_NODIP,1737662400000,1737676800000,253.01,261.065,,1737691200000,261.065,SKIPPED_MAXOPEN,4.0,303.36686296984334,0.0,0.0,551.4675363519291,True,2025-01-23 20:00:00,2025-01-24 00:00:00,2025-01-24 04:00:00
83,E4,SOLUSDT,4h,W3_NODIP,1737676800000,1737691200000,252.1,257.975,,1737691200000,257.975,TP,0.0,218.0424434748127,186.15,4.058860085283638,748.6781522510908,False,2025-01-24 00:00:00,2025-01-24 04:00:00,2025-01-24 04:00:00
84,E4,SOLUSDT,4h,W3_NODIP,1737691200000,1737705600000,259.63,266.65999999999997,,1737705600000,266.65999999999997,TP,0.0,255.76994184031014,187.17,4.787246001425085,963.9133178085235,False,2025-01-24 04:00:00,2025-01-24 08:00:00,2025-01-24 08:00:00
85,E4,SOLUSDT,4h,W3_NODIP,1737720000000,1737734400000,262.12,271.81500000000005,,1738080000000,232.05,TIMEOUT,96.0,-1162.1844956508467,240.98,-28.0063219761941,735.6620142681646,False,2025-01-24 12:00:00,2025-01-24 16:00:00,2025-01-28 16:00:00
86,E4,SOLUSDT,4h,W3_NODIP,1737734400000,1737748800000,261.93,267.025,,1738094400000,226.91,TIMEOUT,96.0,-1351.9984346962933,180.73,-24.434667710266105,891.9573465578985,False,2025-01-24 16:00:00,2025-01-24 20:00:00,2025-01-28 20:00:00
87,E4,SOLUSDT,4h,W3_NODIP,1737820800000,1737835200000,258.41,261.92999999999995,,1738180800000,228.04,SKIPPED_MAXOPEN,96.0,-1190.264115165823,0.0,0.0,542.2033178085235,True,2025-01-25 16:00:00,2025-01-25 20:00:00,2025-01-29 20:00:00
88,E4,SOLUSDT,4h,W3_NODIP,1737936000000,1737950400000,235.64,243.635,,1738036800000,243.635,TP,24.0,324.28874554405047,172.83,5.604682389237825,696.9183362443588,False,2025-01-27 00:00:00,2025-01-27 04:00:00,2025-01-28 04:00:00
89,E4,SOLUSDT,4h,W3_NODIP,1737979200000,1737993600000,233.52,239.49,,1738036800000,239.49,SKIPPED_MAXOPEN,12.0,240.65262076053438,0.0,0.0,518.4836538551209,True,2025-01-27 12:00:00,2025-01-27 16:00:00,2025-01-28 04:00:00
90,E4,SOLUSDT,4h,W3_NODIP,1738008000000,1738022400000,234.79,239.22500000000002,,1738036800000,239.22500000000002,SKIPPED_MAXOPEN,4.0,173.8922015418046,0.0,0.0,518.4836538551209,True,2025-01-27 20:00:00,2025-01-28 00:00:00,2025-01-28 04:00:00
91,E4,SOLUSDT,4h,W3_NODIP,1738036800000,1738051200000,238.69,246.31,,1738396800000,227.98,TIMEOUT,96.0,-463.6991495244882,174.23,-8.079030282165157,678.9845033278316,False,2025-01-28 04:00:00,2025-01-28 08:00:00,2025-02-01 08:00:00
92,E4,SOLUSDT,4h,W3_NODIP,1738166400000,1738180800000,231.55,238.35500000000002,,1738180800000,238.35500000000002,TP,0.0,278.88900885337966,222.99,6.218946008421514,898.1762925663201,False,2025-01-29 16:00:00,2025-01-29 20:00:00,2025-01-29 20:00:00
93,E4,SOLUSDT,4h,W3_NODIP,1738180800000,1738195200000,228.04,242.11,,1738238400000,242.11,TP,12.0,601.9970180670067,224.54,13.517241043676568,911.6935336099966,False,2025-01-29 20:00:00,2025-01-30 00:00:00,2025-01-30 12:00:00
94,E4,SOLUSDT,4h,W3_NODIP,1738238400000,1738252800000,240.98,246.07,,1738598400000,214.68,TIMEOUT,96.0,-1106.37687774919,227.92,-25.216541797659538,713.7798097444578,False,2025-01-30 12:00:00,2025-01-30 16:00:00,2025-02-03 16:00:00
95,E4,SOLUSDT,4h,W3_NODIP,1738252800000,1738267200000,240.97,244.445,,1738612800000,216.2,TIMEOUT,96.0,-1042.9287878159112,170.94,-17.827824698925184,688.4519850455326,False,2025-01-30 16:00:00,2025-01-30 20:00:00,2025-02-03 20:00:00
96,E4,SOLUSDT,4h,W3_NODIP,1738296000000,1738310400000,235.57,239.5,,1738324800000,239.5,SKIPPED_MAXOPEN,4.0,151.82939253725038,0.0,0.0,512.8335336099967,True,2025-01-31 04:00:00,2025-01-31 08:00:00,2025-01-31 12:00:00
97,E4,SOLUSDT,4h,W3_NODIP,1738368000000,1738382400000,231.37,235.23000000000002,,1738728000000,204.97,SKIPPED_MAXOPEN,96.0,-1156.029519816744,0.0,0.0,512.8335336099967,True,2025-02-01 00:00:00,2025-02-01 04:00:00,2025-02-05 04:00:00
98,E4,SOLUSDT,4h,W3_NODIP,1738468800000,1738483200000,211.68,215.055,,1738483200000,215.055,TP,0.0,144.4387755102041,169.75,2.4518482142857145,681.4363515421173,False,2025-02-02 04:00:00,2025-02-02 08:00:00,2025-02-02 08:00:00
99,E4,SOLUSDT,4h,W3_NODIP,1738483200000,1738497600000,208.62,217.635,,1738612800000,217.635,TP,32.0,417.12539545585213,170.36,7.106148236985898,865.9181332825185,False,2025-02-02 08:00:00,2025-02-02 12:00:00,2025-02-03 20:00:00
100,E4,SOLUSDT,4h,W3_NODIP,1738497600000,1738512000000,211.92,215.085,,1738612800000,215.085,SKIPPED_MAXOPEN,28.0,134.34881087202814,0.0,0.0,511.0763515421173,True,2025-02-02 12:00:00,2025-02-02 16:00:00,2025-02-03 20:00:00
