1777593600000000,83.09000000,84.86000000,83.08000000,83.76000000,1798067.95900000,1777679999999999,151073553.34307000,432422,922837.68100000,77553095.22007000,0
1777680000000000,83.76000000,84.97000000,83.44000000,84.26000000,1027759.49900000,1777766399999999,86371425.97718000,283023,522602.11800000,43924478.85107000,0
1777766400000000,84.26000000,84.97000000,83.58000000,83.91000000,1268647.52200000,1777852799999999,106740859.19550000,341393,646891.27500000,54425982.83368000,0
1777852800000000,83.91000000,85.90000000,83.23000000,84.10000000,3469307.21800000,1777939199999999,293561075.29853000,757940,1688378.76800000,142857449.40493000,0
1777939200000000,84.11000000,86.98000000,84.04000000,86.29000000,2478888.12600000,1778025599999999,211908510.33936000,520564,1301281.25700000,111237727.22947000,0
1778025600000000,86.29000000,90.03000000,86.10000000,89.16000000,3483256.03000000,1778111999999999,308151763.87133000,799669,1830232.23300000,161869907.97423000,0
1778112000000000,89.16000000,90.44000000,87.63000000,88.42000000,2892180.50100000,1778198399999999,256798285.69353000,829550,1461747.65100000,129901669.86081000,0
1778198400000000,88.43000000,92.80000000,87.60000000,92.01000000,2644434.85900000,1778284799999999,237710210.22825000,780119,1419124.70900000,127710281.38425000,0
1778284800000000,92.02000000,94.17000000,91.85000000,93.13000000,1974272.69600000,1778371199999999,184273334.88941000,591555,1057722.99600000,98731179.10481000,0
1778371200000000,93.12000000,97.00000000,92.60000000,96.47000000,2559168.99500000,1778457599999999,242180573.08509000,795120,1379810.12800000,130648523.28676000,0
1778457600000000,96.46000000,98.41000000,94.30000000,97.37000000,3078049.96500000,1778543999999999,295699382.12628000,1005178,1578859.57100000,151792766.20544000,0
1778544000000000,97.37000000,97.68000000,93.55000000,94.28000000,2810037.35900000,1778630399999999,267797491.33600000,755594,1361994.02300000,129833819.53637000,0
1778630400000000,94.28000000,95.99000000,90.27000000,91.17000000,3192571.80200000,1778716799999999,296684142.90225000,846316,1571829.14100000,146199842.57876000,0
1778716800000000,91.17000000,93.68000000,89.82000000,92.15000000,2709125.80800000,1778803199999999,248759454.40340000,747394,1306187.89200000,120020424.33318000,0
1778803200000000,92.16000000,92.66000000,88.55000000,89.24000000,2675843.63100000,1778889599999999,242000435.50568000,692037,1306859.07500000,118134153.17765000,0
1778889600000000,89.23000000,89.44000000,85.52000000,86.54000000,1963021.59400000,1778975999999999,171166955.42498000,478209,928917.87600000,80986997.31282000,0
1778976000000000,86.53000000,87.29000000,83.50000000,85.24000000,1914165.24400000,1779062399999999,164713788.40151000,480098,926315.18900000,79783079.26059000,0
1779062400000000,85.23000000,85.80000000,83.50000000,85.38000000,2771861.34400000,1779148799999999,234894720.11943000,781366,1370804.30400000,116204204.74930000,0
1779148800000000,85.38000000,85.97000000,83.70000000,84.29000000,1662986.21600000,1779235199999999,140968974.00370000,488954,828894.60100000,70277503.03723000,0
1779235200000000,84.30000000,87.09000000,83.85000000,86.17000000,2365152.43800000,1779321599999999,202352075.07971000,584791,1201658.08400000,102845338.36857000,0
1779321600000000,86.17000000,88.00000000,85.32000000,87.36000000,2654321.90000000,1779407999999999,230197727.51692000,565249,1428670.99700000,123907937.25910000,0
1779408000000000,87.35000000,87.85000000,84.00000000,84.40000000,2208484.66300000,1779494399999999,190465397.24417000,540819,1043204.20700000,89998650.69622000,0
1779494400000000,84.40000000,87.50000000,81.50000000,85.75000000,2973101.71100000,1779580799999999,250189655.93753000,602178,1505552.33400000,126792363.89496000,0
1779580800000000,85.76000000,87.00000000,83.70000000,85.27000000,2086657.40300000,1779667199999999,178546179.16054000,442697,1063657.61100000,91056652.26626000,0
1779667200000000,85.27000000,86.52000000,84.71000000,85.06000000,1562235.46500000,1779753599999999,133934038.93491000,395894,807290.02100000,69212701.65277000,0
1779753600000000,85.06000000,86.13000000,83.15000000,83.72000000,2358777.43000000,1779839999999999,199494844.50827000,578993,1189574.77900000,100644289.03931000,0
1779840000000000,83.73000000,84.84000000,82.10000000,82.44000000,2119456.36300000,1779926399999999,177381689.48777000,691460,1076867.31500000,90204576.86956000,0
1779926400000000,82.43000000,83.01000000,80.00000000,82.11000000,2306915.48000000,1780012799999999,187780235.65195000,853185,1134240.04700000,92313917.11610000,0
1780012800000000,82.12000000,83.24000000,80.35000000,82.04000000,2064277.64600000,1780099199999999,169419195.71328000,674991,1115487.85100000,91560270.95697000,0
1780099200000000,82.04000000,83.17000000,81.86000000,82.73000000,1018490.24400000,1780185599999999,84139656.69554000,268631,531962.50000000,43955381.28476000,0
1780185600000000,82.74000000,83.42000000,81.33000000,82.44000000,993880.66600000,1780271999999999,81945760.25686000,317381,498068.42600000,41090617.27523000,0
