hour,P_filled,hazard
0,0.20957542908762422,0.0
1,0.33730803974706414,-0.6094827586206896
2,0.41662149954832883,-0.23513658275307986
3,0.47190605239385724,-0.1326973113616651
4,0.5179765130984643,-0.09762633996937208
5,0.5479674796747968,-0.057900244157656204
6,0.5777777777777777,-0.05440158259149346
7,0.5992773261065945,-0.037210756722952036
8,0.621680216802168,-0.03738317757009334
9,0.6377597109304426,-0.025864574251670977
10,0.6534778681120145,-0.02464589235127489
11,0.6670280036133694,-0.02073541609068283
12,0.6811201445347786,-0.021126760563380264
13,0.6935862691960253,-0.018302387267904546
14,0.7082204155374887,-0.02109924459494662
15,0.7190605239385727,-0.015306122448979519
16,0.7297199638663053,-0.014824120603015146
17,0.737669376693767,-0.010893785590492745
18,0.7438121047877145,-0.00832721038452112
19,0.7495934959349594,-0.007772649987855297
20,0.7548328816621499,-0.006989636056881056
21,0.7607949412827462,-0.007898516036381116
22,0.7663956639566396,-0.007361671811921208
23,0.7703703703703704,-0.005186232909005137
24,0.7761517615176152,-0.00750469043151976
25,0.7822944896115628,-0.00791433891992545
26,0.788256549232159,-0.007621247113164042
27,0.7915085817524842,-0.004125601650240569
28,0.794579945799458,-0.0038803926044282525
29,0.7978319783197833,-0.004092769440654893
30,0.8012646793134598,-0.004302536231883979
31,0.8050587172538392,-0.004735062006764317
32,0.8086720867208672,-0.004488330341113176
33,0.810840108401084,-0.00268096514745307
34,0.8139114724480578,-0.0037878787878788266
35,0.8164408310749774,-0.0031076581576026715
36,0.8189701897018971,-0.003098030537729594
37,0.8213188798554653,-0.0028678579307301983
38,0.823486901535682,-0.002639683238011426
39,0.8254742547425474,-0.002413339183852544
40,0.8287262872628727,-0.0039395929087328125
41,0.831616982836495,-0.0034881185960321586
42,0.8334236675700091,-0.0021724961981317544
43,0.8346883468834688,-0.0015174506828527445
44,0.8366757000903342,-0.0023809523809523586
45,0.8383017163504969,-0.001943424746275193
46,0.8402890695573623,-0.002370689655172391
47,0.8420957542908762,-0.0021500752526338097
48,0.844263775971093,-0.002574554816562957
49,0.8451671183378501,-0.0010699764605179183
50,0.8462511291779584,-0.0012825994014535407
51,0.8476964769647697,-0.0017079419299744602
52,0.8489611562782294,-0.0014919011082693329
53,0.8495031616982837,-0.0006384337092998806
54,0.8509485094850948,-0.001701403658017813
55,0.8523938572719061,-0.0016985138004247074
56,0.8534778681120144,-0.0012717253073335447
57,0.8540198735320687,-0.0006350550381033317
58,0.8551038843721771,-0.0012693039983076536
59,0.8561878952122854,-0.0012676949080920482
60,0.8567299006323397,-0.000633044946191209
61,0.8570912375790425,-0.0004217629692113228
62,0.8583559168925022,-0.001475548060708202
63,0.8592592592592593,-0.0010524100189434292
64,0.8599819331526649,-0.0008410428931875916
65,0.8612466124661247,-0.0014705882352940567
66,0.8623306233062331,-0.001258653241032154
67,0.8635953026196929,-0.0014665828619316384
68,0.8643179765130985,-0.0008368200836820472
69,0.8646793134598013,-0.0004180602006689157
70,0.8652213188798554,-0.0006268282490596583
71,0.8657633242999097,-0.0006264355815410606
72,0.8666666666666667,-0.0010434056761269267
73,0.8672086720867209,-0.0006253908692933373
74,0.8682926829268293,-0.00124999999999993
75,0.8690153568202349,-0.0008322929671244664
76,0.8695573622402891,-0.0006237006237006526
77,0.8700993676603432,-0.0006233118637023737
78,0.8711833785004517,-0.001245847176079792
79,0.8720867208672086,-0.0010369141435088382
80,0.8733514001806685,-0.0014501760928113372
81,0.8742547425474255,-0.0010343400910219761
82,0.8751580849141825,-0.001033271337053031
83,0.8758807588075881,-0.0008257638315442167
84,0.8766034327009937,-0.0008250825082508634
85,0.8778681120144535,-0.001442704039571251
86,0.8785907859078591,-0.0008232146532208656
87,0.8789521228545619,-0.0004112687641373828
88,0.8793134598012646,-0.00041109969167512397
89,0.8796747967479674,-0.0004109307581672679
90,0.8803974706413731,-0.0008215239268844086
91,0.8805781391147245,-0.00020521239482865718
92,0.8814814814814815,-0.0010258514567091162
93,0.8814814814814815,0.0
94,0.8820234869015356,-0.0006148800983807183
95,0.8827461607949413,-0.0008193363375666091
96,0.8836495031616983,-0.0010233319688907555
