hour,P_filled,hazard
0,0.1745254133496632,0.0
1,0.38211879975505203,-1.189473684210526
2,0.48683404776484995,-0.27403846153846156
3,0.5566442131047152,-0.14339622641509436
4,0.6007348438456828,-0.07920792079207918
5,0.6344151867728107,-0.05606523955147805
6,0.6674831598285365,-0.05212355212355224
7,0.683404776484997,-0.023853211009174344
8,0.7011635027556644,-0.025985663082437205
9,0.7164727495407226,-0.021834061135371192
10,0.7299448867115738,-0.018803418803418757
11,0.7409675443968157,-0.015100671140939631
12,0.7532149418248623,-0.01652892561983478
13,0.7611757501530925,-0.010569105691056851
14,0.7685241886099204,-0.009654062751407953
15,0.7807715860379669,-0.0159362549800796
16,0.7868952847519902,-0.007843137254901994
17,0.7942437232088181,-0.009338521400778135
18,0.7991426821800367,-0.0061680801850424035
19,0.8064911206368647,-0.009195402298850642
20,0.8113900796080833,-0.006074411541381926
21,0.8162890385793019,-0.006037735849056602
22,0.8193508879363135,-0.0037509377344335563
23,0.8248622167789345,-0.006726457399103154
24,0.8309859154929577,-0.0074239049740163635
25,0.8358848744641764,-0.005895357406042739
26,0.8432333129210043,-0.008791208791208855
27,0.8469075321494183,-0.004357298474945499
28,0.8493570116350275,-0.0028922631959507647
29,0.8524188609920392,-0.0036049026676280545
30,0.8530312308634416,-0.0007183908045977172
31,0.8554807103490508,-0.0028715003589374786
32,0.8591549295774648,-0.004294917680744419
33,0.8622167789344765,-0.0035637918745546056
34,0.865278628291488,-0.003551136363636314
35,0.8683404776484996,-0.00353857041755126
36,0.868952847519902,-0.000705218617771525
37,0.870789957134109,-0.0021141649048626266
38,0.8720146968769137,-0.0014064697609001721
39,0.8738518064911206,-0.0021067415730336276
40,0.8769136558481323,-0.0035038542396637084
41,0.8818126148193509,-0.005586592178770947
42,0.8860992039191672,-0.004861111111111094
43,0.8897734231475811,-0.004146510020732517
44,0.893447642375995,-0.004129387474191296
45,0.8946723821187997,-0.0013708019191227174
46,0.8952847519902021,-0.0006844626967830406
47,0.8983466013472137,-0.0034199726402188305
48,0.9014084507042254,-0.003408316291751951
49,0.90263319044703,-0.0013586956521739434
50,0.904470300061237,-0.002035278154681062
51,0.9056950398040416,-0.001354096140826029
52,0.906307409675444,-0.000676132521974322
53,0.906307409675444,0.0
54,0.9075321494182487,-0.0013513513513513816
55,0.9087568891610532,-0.0013495276653170468
56,0.9099816289038579,-0.0013477088948787364
57,0.9112063686466626,-0.0013458950201884555
58,0.9124311083894673,-0.0013440860215054064
59,0.9130434782608695,-0.0006711409395972087
60,0.9130434782608695,0.0
61,0.9142682180036742,-0.001341381623071794
62,0.9148805878750765,-0.0006697923643670612
63,0.9154929577464789,-0.0006693440428380337
64,0.9154929577464789,0.0
65,0.9161053276178812,-0.000668896321070249
66,0.9167176974892836,-0.0006684491978609775
67,0.9167176974892836,0.0
68,0.9173300673606859,-0.000668002672010703
69,0.9179424372320881,-0.0006675567423229913
70,0.9191671769748928,-0.00133422281521017
71,0.9203919167176975,-0.0013324450366422682
72,0.9210042865890998,-0.0006653359946773269
73,0.9210042865890998,0.0
74,0.9222290263319045,-0.0013297872340425829
75,0.9222290263319045,0.0
76,0.9222290263319045,0.0
77,0.9228413962033069,-0.0006640106241700015
78,0.9234537660747091,-0.0006635700066355946
79,0.9234537660747091,0.0
80,0.9240661359461114,-0.0006631299734748159
81,0.9246785058175138,-0.0006626905235255284
82,0.9246785058175138,0.0
83,0.9246785058175138,0.0
84,0.9246785058175138,0.0
85,0.9252908756889161,-0.0006622516556291538
86,0.9252908756889161,0.0
87,0.9252908756889161,0.0
88,0.9252908756889161,0.0
89,0.9252908756889161,0.0
90,0.9252908756889161,0.0
91,0.9252908756889161,0.0
92,0.9252908756889161,0.0
93,0.9265156154317208,-0.0013236267372601221
94,0.9265156154317208,0.0
95,0.9265156154317208,0.0
96,0.9271279853031231,-0.0006609385327164721
