hour,P_filled,hazard
0,0.2537154989384289,0.0
1,0.46709129511677283,-0.8410041841004184
2,0.5674097664543525,-0.21477272727272734
3,0.6292462845010616,-0.10898035547240403
4,0.6733014861995754,-0.07001265288907642
5,0.703556263269639,-0.04493496255419777
6,0.727176220806794,-0.03357223689173892
7,0.7430997876857749,-0.0218978102189781
8,0.7600849256900213,-0.022857142857143003
9,0.7741507430997877,-0.01850558659217873
10,0.785828025477707,-0.015083990401097013
11,0.7959129511677282,-0.012833502195204249
12,0.8075902335456475,-0.014671557185728573
13,0.815552016985138,-0.009858692080184096
14,0.8232484076433121,-0.00943703221607546
15,0.8309447983014862,-0.009348807221147611
16,0.8349256900212314,-0.004790801660811275
17,0.8386411889596603,-0.004450095359186334
18,0.8423566878980892,-0.004430379746835376
19,0.8471337579617835,-0.0056710775047259625
20,0.8495222929936306,-0.0028195488721804176
21,0.8527070063694268,-0.0037488284910965316
22,0.8553609341825902,-0.003112356053532458
23,0.8593418259023354,-0.004654049022649737
24,0.8633227176220807,-0.004632489190858586
25,0.8665074309978769,-0.0036889025514909306
26,0.8712845010615711,-0.005513016845329184
27,0.8747346072186837,-0.003959792872372925
28,0.8768577494692145,-0.002427184466019417
29,0.880307855626327,-0.003934624697336529
30,0.8824309978768577,-0.0024118179077479646
31,0.8840233545647559,-0.0018045112781955512
32,0.8858811040339702,-0.00210147102972071
33,0.888004246284501,-0.0023966446974236066
34,0.8906581740976646,-0.0029886431560072345
35,0.893312101910828,-0.0029797377830750264
36,0.8935774946921444,-0.0002970885323827432
37,0.8951698513800425,-0.0017820017820017193
38,0.8959660297239915,-0.0008894159501927376
39,0.8975583864118896,-0.001777251184834061
40,0.8991507430997877,-0.0017740981667652893
41,0.9018046709129511,-0.0029515938606847073
42,0.9036624203821656,-0.0020600353148911427
43,0.9068471337579618,-0.003524229074889867
44,0.9095010615711253,-0.0029265437518291504
45,0.9110934182590233,-0.00175080245112337
46,0.9126857749469215,-0.0017477424992718344
47,0.9148089171974523,-0.002326257633032858
48,0.9171974522292994,-0.002610966057441222
49,0.9182590233545648,-0.0011574074074074071
50,0.9201167728237792,-0.0020231213872832668
51,0.9209129511677282,-0.000865301413325551
52,0.9217091295116773,-0.0008645533141210675
53,0.92223991507431,-0.0005758710048949636
54,0.9235668789808917,-0.0014388489208632788
55,0.9246284501061571,-0.0011494252873563216
56,0.9259554140127388,-0.0014351320321469273
57,0.9264861995753716,-0.0005732301519060501
58,0.9270169851380042,-0.0005729017473502694
59,0.9272823779193206,-0.000286286859433122
60,0.927547770700637,-0.0002862049227247606
61,0.928343949044586,-0.0008583690987123563
62,0.929140127388535,-0.0008576329331046609
63,0.9299363057324841,-0.0008568980291345626
64,0.9299363057324841,0.0
65,0.9304670912951167,-0.0005707762557077027
66,0.9307324840764332,-0.00028522532800921664
67,0.9307324840764332,0.0
68,0.9309978768577495,-0.0002851439977188181
69,0.9312632696390658,-0.0002850627137970055
70,0.9320594479830149,-0.0008549444286121698
71,0.9325902335456475,-0.0005694760820044962
72,0.9331210191082803,-0.0005691519635743338
73,0.9333864118895966,-0.0002844141069396744
74,0.9341825902335457,-0.000852999715666791
75,0.934447983014862,-0.0002840909090908793
76,0.9347133757961783,-0.0002840102243680475
77,0.9349787685774947,-0.00028392958546289424
78,0.9355095541401274,-0.0005676979846720949
79,0.9357749469214437,-0.00028368794326238164
80,0.9363057324840764,-0.0005672149744753854
81,0.9365711252653928,-0.0002834467120181109
82,0.9368365180467091,-0.00028336639274579065
83,0.9368365180467091,0.0
84,0.9368365180467091,0.0
85,0.9371019108280255,-0.0002832861189802588
86,0.9373673036093418,-0.0002832058906824965
87,0.9376326963906582,-0.00028312570781423985
88,0.9376326963906582,0.0
89,0.9376326963906582,0.0
90,0.9376326963906582,0.0
91,0.9376326963906582,0.0
92,0.9376326963906582,0.0
93,0.9381634819532909,-0.0005660911406737075
94,0.9381634819532909,0.0
95,0.9381634819532909,0.0
96,0.9384288747346072,-0.0002828854314002532
