hour,P_filled,hazard
0,0.20057306590257878,0.0
1,0.3538681948424069,-0.7642857142857145
2,0.43982808022922637,-0.242914979757085
3,0.501432664756447,-0.14006514657980454
4,0.5573065902578797,-0.11142857142857143
5,0.5859598853868195,-0.05141388174807208
6,0.6074498567335244,-0.0366748166259168
7,0.6260744985673352,-0.030660377358490504
8,0.6418338108882522,-0.025171624713958937
9,0.6561604584527221,-0.022321428571428527
10,0.6776504297994269,-0.0327510917030567
11,0.6962750716332379,-0.02748414376321364
12,0.7077363896848138,-0.016460905349794205
13,0.7249283667621776,-0.024291497975708454
14,0.7349570200573066,-0.013833992094861632
15,0.7363896848137536,-0.0019493177387914192
16,0.7435530085959885,-0.00972762645914395
17,0.7578796561604585,-0.01926782273603094
18,0.7607449856733525,-0.0037807183364839242
19,0.7621776504297995,-0.0018832391713747608
20,0.7636103151862464,-0.001879699248120297
21,0.7693409742120344,-0.007504690431519684
22,0.7736389684813754,-0.005586592178770939
23,0.7808022922636103,-0.009259259259259241
24,0.7865329512893983,-0.007339449541284389
25,0.7908309455587392,-0.0054644808743169295
26,0.7965616045845272,-0.007246376811594188
27,0.7994269340974212,-0.003597122302158266
28,0.8051575931232091,-0.007168458781361993
29,0.8108882521489972,-0.007117437722420053
30,0.8151862464183381,-0.0053003533568904485
31,0.8209169054441261,-0.0070298769771528855
32,0.826647564469914,-0.006980802792321103
33,0.829512893982808,-0.0034662045060658508
34,0.830945558739255,-0.001727115716753019
35,0.830945558739255,0.0
36,0.832378223495702,-0.0017241379310344793
37,0.833810888252149,-0.0017211703958691876
38,0.83810888252149,-0.0051546391752577215
39,0.839541547277937,-0.001709401709401706
40,0.8438395415472779,-0.005119453924914665
41,0.8438395415472779,0.0
42,0.8467048710601719,-0.0033955857385398916
43,0.8467048710601719,0.0
44,0.8510028653295129,-0.0050761421319796855
45,0.8538681948424068,-0.0033670033670033604
46,0.8567335243553008,-0.0033557046979865706
47,0.8595988538681948,-0.003344481605351164
48,0.8610315186246418,-0.0016666666666666635
49,0.8610315186246418,0.0
50,0.8638968481375359,-0.003327787021630738
51,0.8681948424068768,-0.004975124378109442
52,0.8696275071633238,-0.0016501650165016467
53,0.8696275071633238,0.0
54,0.8724928366762178,-0.0032948929159802237
55,0.8753581661891118,-0.0032840722495894844
56,0.8796561604584527,-0.004909983633387878
57,0.8796561604584527,0.0
58,0.8839541547277937,-0.00488599348534201
59,0.8839541547277937,0.0
60,0.8839541547277937,0.0
61,0.8839541547277937,0.0
62,0.8868194842406877,-0.003241491085899507
63,0.8882521489971347,-0.001615508885298866
64,0.8882521489971347,0.0
65,0.8896848137535817,-0.0016129032258064484
66,0.8896848137535817,0.0
67,0.8896848137535817,0.0
68,0.8911174785100286,-0.0016103059581320418
69,0.8939828080229226,-0.0032154340836012796
70,0.8954154727793696,-0.0016025641025640995
71,0.8954154727793696,0.0
72,0.8982808022922636,-0.0031999999999999936
73,0.8982808022922636,0.0
74,0.8982808022922636,0.0
75,0.8982808022922636,0.0
76,0.8982808022922636,0.0
77,0.8982808022922636,0.0
78,0.8997134670487106,-0.0015948963317384338
79,0.8997134670487106,0.0
80,0.9011461318051576,-0.001592356687898086
81,0.9011461318051576,0.0
82,0.9011461318051576,0.0
83,0.9011461318051576,0.0
84,0.9011461318051576,0.0
85,0.9011461318051576,0.0
86,0.9011461318051576,0.0
87,0.9025787965616046,-0.0015898251192368808
88,0.9025787965616046,0.0
89,0.9025787965616046,0.0
90,0.9025787965616046,0.0
91,0.9025787965616046,0.0
92,0.9054441260744985,-0.0031746031746031685
93,0.9054441260744985,0.0
94,0.9054441260744985,0.0
95,0.9054441260744985,0.0
96,0.9068767908309455,-0.0015822784810126552
