hour,P_filled,hazard
0,0.12736179146256124,0.0
1,0.2904128761371588,-1.28021978021978
2,0.36808957312806156,-0.26746987951807233
3,0.4324702589223233,-0.17490494296577958
4,0.4821553533939818,-0.11488673139158569
5,0.5115465360391882,-0.06095791001451372
6,0.5409377186843947,-0.0574555403556772
7,0.5717284814555633,-0.05692108667529109
8,0.5885234429671099,-0.029375764993880126
9,0.6123163051084675,-0.040428061831153335
10,0.629111266620014,-0.0274285714285715
11,0.6438068579426172,-0.02335928809788638
12,0.6585024492652204,-0.022826086956521757
13,0.6675997200839748,-0.013815090329436877
14,0.6794961511546536,-0.017819706498951676
15,0.6948915325402379,-0.02265705458290431
16,0.7046885934219734,-0.014098690835850967
17,0.7158852344296711,-0.015888778550148946
18,0.7207837648705389,-0.0068426197458455575
19,0.7256822953114066,-0.006796116504854374
20,0.7312806158152554,-0.007714561234329715
21,0.7368789363191043,-0.007655502392344569
22,0.7403778866340098,-0.00474833808167144
23,0.7466759972008398,-0.008506616257088831
24,0.7508747375787264,-0.005623242736644739
25,0.7536738978306508,-0.0037278657968312745
26,0.7585724282715185,-0.006499535747446616
27,0.762071378586424,-0.004612546125461279
28,0.7648705388383485,-0.0036730945821855984
29,0.7655703289013296,-0.0009149130832570082
30,0.7669699090272918,-0.0018281535648994322
31,0.7725682295311407,-0.007299270072992768
32,0.7781665500349895,-0.007246376811594126
33,0.7802659202239328,-0.0026978417266187477
34,0.7830650804758572,-0.0035874439461883027
35,0.7886634009797061,-0.007149240393208288
36,0.7900629811056683,-0.0017746228926352962
37,0.7942617214835549,-0.005314437555358668
38,0.7963610916724982,-0.002643171806167443
39,0.7984604618614416,-0.002636203866432379
40,0.801259622113366,-0.0035056967572304623
41,0.8061581525542337,-0.0061135371179039345
42,0.8096571028691393,-0.0043402777777778005
43,0.8103568929321203,-0.0008643042350906742
44,0.8138558432470259,-0.004317789291882579
45,0.8166550034989503,-0.003439380911435905
46,0.8187543736878936,-0.00257069408740364
47,0.820853743876837,-0.002564102564102605
48,0.8222533240027992,-0.0017050298380221474
49,0.8222533240027992,0.0
50,0.8222533240027992,0.0
51,0.8243526941917425,-0.0025531914893617428
52,0.8257522743177047,-0.001697792869269931
53,0.8271518544436669,-0.00169491525423727
54,0.8292512246326103,-0.002538071065989888
55,0.8292512246326103,0.0
56,0.8299510146955913,-0.0008438818565400085
57,0.8306508047585724,-0.0008431703204047797
58,0.8327501749475158,-0.002527379949452441
59,0.834149755073478,-0.0016806722689075451
60,0.834149755073478,0.0
61,0.8355493351994402,-0.0016778523489932708
62,0.8355493351994402,0.0
63,0.8355493351994402,0.0
64,0.8362491252624212,-0.0008375209380233752
65,0.8369489153254024,-0.0008368200836820659
66,0.8390482855143457,-0.0025083612040134175
67,0.8390482855143457,0.0
68,0.8404478656403079,-0.0016680567139282557
69,0.8418474457662701,-0.0016652789342214644
70,0.8425472358292512,-0.0008312551953448961
71,0.8432470258922323,-0.0008305647840532133
72,0.8446466060181945,-0.0016597510373443807
73,0.8446466060181945,0.0
74,0.8460461861441567,-0.0016570008285003968
75,0.8467459762071379,-0.0008271298593879808
76,0.8474457662701189,-0.0008264462809916612
77,0.8474457662701189,0.0
78,0.8495451364590623,-0.0024772914946325744
79,0.8502449265220434,-0.0008237232289951143
80,0.8530440867739678,-0.0032921810699588125
81,0.853743876836949,-0.000820344544708834
82,0.8558432470258922,-0.0024590163934425317
83,0.8593421973407978,-0.0040883074407195635
84,0.8593421973407978,0.0
85,0.86074177746676,-0.0016286644951139892
86,0.8628411476557033,-0.002439024390243941
87,0.8642407277816655,-0.0016220600162205829
88,0.8642407277816655,0.0
89,0.8642407277816655,0.0
90,0.8642407277816655,0.0
91,0.8663400979706088,-0.0024291497975708885
92,0.8670398880335899,-0.0008077544426493619
93,0.867739678096571,-0.0008071025020178117
94,0.867739678096571,0.0
95,0.867739678096571,0.0
96,0.8691392582225332,-0.0016129032258064345
