hour,P_filled,hazard
0,0.14052697616060225,0.0
1,0.23651191969887075,-0.6830357142857143
2,0.31053952321204514,-0.31299734748010605
3,0.36888331242158096,-0.18787878787878806
4,0.4090338770388959,-0.10884353741496595
5,0.4397741530740276,-0.07515337423312883
6,0.4767879548306148,-0.08416547788873037
7,0.4968632371392723,-0.04210526315789473
8,0.5244667503136763,-0.05555555555555555
9,0.5445420326223338,-0.038277511961722584
10,0.5646173149309912,-0.03686635944700449
11,0.5784190715181933,-0.024444444444444543
12,0.5915934755332497,-0.02277657266811274
13,0.6035131744040151,-0.02014846235418878
14,0.6235884567126725,-0.03326403326403316
15,0.6355081555834379,-0.019114688128772657
16,0.6493099121706399,-0.021717670286278468
17,0.6555834378920954,-0.009661835748792263
18,0.6618569636135508,-0.009569377990430615
19,0.671267252195734,-0.014218009478672975
20,0.679422835633626,-0.012149532710280265
21,0.6875784190715182,-0.012003693444136715
22,0.6919698870765371,-0.006386861313868705
23,0.6969887076537014,-0.00725294650951939
24,0.7001254705144291,-0.004500450045004497
25,0.7051442910915935,-0.007168458781362065
26,0.7132998745294856,-0.011565836298932437
27,0.7164366373902133,-0.004397537379067718
28,0.7189460476787954,-0.0035026269702275437
29,0.7239648682559598,-0.0069808027923211734
30,0.7271016311166876,-0.004332755632582319
31,0.7327478042659975,-0.007765314926660939
32,0.7377666248431619,-0.006849315068493206
33,0.7421580928481807,-0.005952380952380887
34,0.7459222082810539,-0.005071851225697346
35,0.7509410288582183,-0.006728343145500475
36,0.7547051442910916,-0.005012531328320768
37,0.759723964868256,-0.006650041562759821
38,0.7628607277289837,-0.004128819157720888
39,0.7634880803011292,-0.0008223684210526018
40,0.766624843161857,-0.004108463434675428
41,0.7685069008782937,-0.0024549918166940003
42,0.7716436637390214,-0.0040816326530612205
43,0.7728983688833124,-0.0016260162601625426
44,0.7760351317440402,-0.0040584415584415555
45,0.7785445420326224,-0.0032336297493937203
46,0.7810539523212046,-0.003223207091055626
47,0.7829360100376411,-0.00240963855421678
48,0.7835633626097867,-0.0008012820512820223
49,0.7835633626097867,0.0
50,0.7854454203262233,-0.0024019215372298387
51,0.7885821831869511,-0.00399361022364217
52,0.7898368883312421,-0.0015910898965790991
53,0.7904642409033877,-0.0007942811755362516
54,0.7923462986198243,-0.002380952380952295
55,0.7936010037641155,-0.0015835312747427591
56,0.7961104140526977,-0.0031620553359684046
57,0.7979924717691342,-0.002364066193853342
58,0.8005018820577164,-0.00314465408805034
59,0.8023839397741531,-0.002351097178683439
60,0.8030112923462986,-0.0007818608287724502
61,0.8030112923462986,0.0
62,0.8042659974905897,-0.0015624999999999435
63,0.8048933500627352,-0.0007800312012480218
64,0.8061480552070264,-0.0015588464536243996
65,0.8086574654956086,-0.003112840466926095
66,0.8099121706398996,-0.001551590380139587
67,0.8117942283563363,-0.00232378001549192
68,0.8136762860727729,-0.0023183925811436565
69,0.8143036386449184,-0.0007710100231302728
70,0.8143036386449184,0.0
71,0.8155583437892095,-0.0015408320493067063
72,0.8168130489335006,-0.0015384615384614827
73,0.8180677540777918,-0.0015360983102919391
74,0.8186951066499373,-0.000766871165644144
75,0.820577164366374,-0.002298850574712696
76,0.8212045169385195,-0.0007645259938837643
77,0.821831869510665,-0.000763941940412501
78,0.8243412797992472,-0.0030534351145038415
79,0.8262233375156838,-0.0022831050228309677
80,0.8293601003764115,-0.0037965072133637023
81,0.8312421580928482,-0.002269288956127132
82,0.8331242158092849,-0.002264150943396278
83,0.8343789209535759,-0.0015060240963854876
84,0.8350062735257214,-0.0007518796992480931
85,0.8375156838143036,-0.0030052592036063355
86,0.8387703889585947,-0.0014981273408239159
87,0.8387703889585947,0.0
88,0.8393977415307403,-0.000747943156320225
89,0.8393977415307403,0.0
90,0.8412797992471769,-0.002242152466367632
91,0.8419071518193224,-0.0007457121551081013
92,0.8431618569636136,-0.0014903129657228798
93,0.8431618569636136,0.0
94,0.8431618569636136,0.0
95,0.8456712672521958,-0.0029761904761905003
96,0.848180677540778,-0.002967359050445128
