hour,P_filled,hazard
0,0.19933920704845814,0.0
1,0.19933920704845814,0.0
2,0.19933920704845814,0.0
3,0.3502202643171806,-0.7569060773480664
4,0.3502202643171806,0.0
5,0.3502202643171806,0.0
6,0.42951541850220265,-0.22641509433962265
7,0.42951541850220265,0.0
8,0.42951541850220265,0.0
9,0.42951541850220265,0.0
10,0.42951541850220265,0.0
11,0.4911894273127753,-0.14358974358974355
12,0.4911894273127753,0.0
13,0.4911894273127753,0.0
14,0.538546255506608,-0.09641255605381173
15,0.538546255506608,0.0
16,0.538546255506608,0.0
17,0.538546255506608,0.0
18,0.538546255506608,0.0
19,0.5682819383259912,-0.05521472392638028
20,0.5682819383259912,0.0
21,0.5682819383259912,0.0
22,0.5991189427312775,-0.0542635658914729
23,0.5991189427312775,0.0
24,0.5991189427312775,0.0
25,0.5991189427312775,0.0
26,0.5991189427312775,0.0
27,0.6244493392070485,-0.04227941176470593
28,0.6244493392070485,0.0
29,0.6244493392070485,0.0
30,0.6464757709251101,-0.035273368606701855
31,0.6464757709251101,0.0
32,0.6464757709251101,0.0
33,0.6464757709251101,0.0
34,0.6464757709251101,0.0
35,0.6640969162995595,-0.027257240204429344
36,0.6640969162995595,0.0
37,0.6640969162995595,0.0
38,0.6795154185022027,-0.023217247097844125
39,0.6795154185022027,0.0
40,0.6795154185022027,0.0
41,0.6795154185022027,0.0
42,0.6795154185022027,0.0
43,0.6905286343612335,-0.01620745542949753
44,0.6905286343612335,0.0
45,0.6905286343612335,0.0
46,0.7070484581497798,-0.023923444976076663
47,0.7070484581497798,0.0
48,0.7070484581497798,0.0
49,0.7070484581497798,0.0
50,0.7070484581497798,0.0
51,0.7191629955947136,-0.017133956386292733
52,0.7191629955947136,0.0
53,0.7191629955947136,0.0
54,0.7279735682819384,-0.012251148545176206
55,0.7279735682819384,0.0
56,0.7279735682819384,0.0
57,0.7279735682819384,0.0
58,0.7279735682819384,0.0
59,0.736784140969163,-0.012102874432677702
60,0.736784140969163,0.0
61,0.736784140969163,0.0
62,0.7444933920704846,-0.010463378176382666
63,0.7444933920704846,0.0
64,0.7444933920704846,0.0
65,0.7444933920704846,0.0
66,0.7444933920704846,0.0
67,0.748898678414097,-0.005917159763313655
68,0.748898678414097,0.0
69,0.748898678414097,0.0
70,0.7588105726872246,-0.013235294117646939
71,0.7588105726872246,0.0
72,0.7588105726872246,0.0
73,0.7588105726872246,0.0
74,0.7588105726872246,0.0
75,0.7665198237885462,-0.010159651669085638
76,0.7665198237885462,0.0
77,0.7665198237885462,0.0
78,0.7731277533039648,-0.008620689655172481
79,0.7731277533039648,0.0
80,0.7731277533039648,0.0
81,0.7731277533039648,0.0
82,0.7731277533039648,0.0
83,0.7819383259911894,-0.011396011396011341
84,0.7819383259911894,0.0
85,0.7819383259911894,0.0
86,0.7852422907488987,-0.00422535211267616
87,0.7852422907488987,0.0
88,0.7852422907488987,0.0
89,0.7852422907488987,0.0
90,0.7852422907488987,0.0
91,0.7907488986784141,-0.007012622720897599
92,0.7907488986784141,0.0
93,0.7907488986784141,0.0
94,0.7940528634361234,-0.004178272980501355
95,0.7940528634361234,0.0
96,0.7940528634361234,0.0
