hour,P_filled,hazard
0,0.19394247900229067,0.0
1,0.41626368032578265,-1.1463254593175853
2,0.5208704504963095,-0.25129929685111596
3,0.5880631203868669,-0.12900073295870998
4,0.6340035632476457,-0.07812161869725165
5,0.6642911682361924,-0.04777197912484938
6,0.6891066429116823,-0.03735632183908046
7,0.7112496818528887,-0.03213296398891964
8,0.7284296258589972,-0.024154589371980714
9,0.7452277933316366,-0.023060796645702382
10,0.7579536777806057,-0.01707650273224038
11,0.7700432680071265,-0.015950302216252574
12,0.7798421990328328,-0.012725169393488672
13,0.7887503181471113,-0.011422976501305516
14,0.7979129549503691,-0.011616650532429777
15,0.8070755917536269,-0.011483253588516706
16,0.8125477220666837,-0.0067801955219174564
17,0.8190379231356579,-0.007987470634299077
18,0.8237465003817765,-0.005748912367930406
19,0.8284550776278952,-0.005716051289973751
20,0.8317638075846271,-0.003993855606758752
21,0.8355815729193179,-0.004589963280293809
22,0.8386357851870705,-0.0036551934206518304
23,0.8427080682107406,-0.004855842185128967
24,0.8466530923899211,-0.004681365146481509
25,0.8507253754135913,-0.004809860213437531
26,0.8541613642148129,-0.0040388930441286
27,0.8569610587935862,-0.003277711561382652
28,0.8600152710613388,-0.003564003564003552
29,0.8626877067956223,-0.003107428233205112
30,0.8656146602188852,-0.003392830801003054
31,0.8675235428862306,-0.0022052337547779667
32,0.8700687197760244,-0.0029338418659234167
33,0.8718503435988801,-0.00204768173175375
34,0.8736319674217358,-0.002043497299664212
35,0.87604988546704,-0.002767662053896663
36,0.8773224739119369,-0.0014526438117372937
37,0.8791040977347926,-0.00203075137800992
38,0.8805039450241792,-0.0015923566878980522
39,0.8824128276915245,-0.002167943344413894
40,0.8844489692033596,-0.002307470435535037
41,0.8876304403156019,-0.0035971223021582927
42,0.8899210995164164,-0.0025806451612903764
43,0.8914482056502927,-0.0017160017160017102
44,0.8919572410282515,-0.000571020699500355
45,0.8934843471621278,-0.001712084462833494
46,0.8947569356070247,-0.0014242985329725683
47,0.8966658182743701,-0.0021334091878821974
48,0.8981929244082464,-0.0017030939540164573
49,0.8990837363196742,-0.000991782374610337
50,0.899974548231102,-0.0009907997169143325
51,0.901247136675999,-0.001414027149321324
52,0.9026469839653856,-0.0015532335498446405
53,0.903283278187834,-0.0007049203440011563
54,0.9041740900992619,-0.0009861932938855676
55,0.9051921608551794,-0.0011259676284306789
56,0.9054466785441588,-0.0002811753128075959
57,0.9059557139221176,-0.000562192550948698
58,0.9067192669890557,-0.0008428150021069734
59,0.9074828200559939,-0.0008421052631579531
60,0.9081191142784424,-0.0007011639321273595
61,0.9090099261898702,-0.0009809417040358406
62,0.9092644438788495,-0.00027999440011193576
63,0.9101552557902775,-0.0009797060881736363
64,0.9109188088572155,-0.0008389261744965804
65,0.9113005853906847,-0.00041911148365474213
66,0.9123186561466022,-0.0011171624074849842
67,0.9124459149910918,-0.0001394894685450331
68,0.912827691524561,-0.00041841004184109404
69,0.9133367269025198,-0.0005576467307960388
70,0.9139730211249681,-0.0006966699177928562
71,0.9142275388139476,-0.00027847396268454883
72,0.9151183507253754,-0.00097438752783961
73,0.9155001272588444,-0.00041718815185645556
74,0.9157546449478239,-0.0002780094523214386
75,0.9158819037923136,-0.0001389660922735151
76,0.9162636803257826,-0.00041684035014586236
77,0.9162636803257826,0.0
78,0.9170272333927207,-0.00083333333333327
79,0.9174090099261899,-0.00041631973355545993
80,0.917790786459659,-0.0004161464835621822
81,0.9179180453041487,-0.0001386577925679721
82,0.9185543395265972,-0.0006931928462498546
83,0.9193178925935352,-0.0008312551953449076
84,0.919445151438025,-0.00013842746400888909
85,0.9196996691270043,-0.00027681660899647845
86,0.9203359633494528,-0.000691850006918528
87,0.9209722575719013,-0.0006913716814159571
88,0.9209722575719013,0.0
89,0.9213540341053703,-0.0004145364101146569
90,0.9216085517943498,-0.00027624309392271126
91,0.9221175871723085,-0.0005523336095001361
92,0.9222448460167981,-0.00013800717637308063
93,0.9226266225502673,-0.0004139643990617696
94,0.9230083990837363,-0.00041379310344824436
95,0.9233901756172054,-0.00041362194953809065
96,0.9237719521506744,-0.0004134509371554261
